claim_id,claim_amount,policy_age_months,report_delay_days,num_prior_claims,incident_type,has_police_report,has_witness,claimant_age,region,is_fraud
CLM506461,12231.0,203,4.0,0,Accident,1,0,26.0,South,0
CLM506462,48115.0,223,5.0,0,NaturalDisaster,0,1,61.0,East,0
CLM506463,9905.0,40,5.0,1,Theft,0,1,,South,0
CLM506464,21921.0,41,2.0,1,Theft,1,0,,East,0
CLM506465,27138.0,92,3.0,2,Fire,1,0,56.0,West,0
CLM506466,13008.0,14,6.0,1,Accident,0,1,32.0,South,0
CLM506467,7831.0,124,6.0,2,Fire,0,1,32.0,South,0
CLM506468,11617.0,64,1.0,1,Accident,0,0,25.0,East,0
CLM506469,6990.0,93,4.0,2,Theft,0,1,45.0,Central,0
CLM506470,48499.0,2,5.0,0,Medical,0,0,57.0,Central,0
CLM506471,40863.0,56,6.0,0,Accident,0,0,66.0,North,0
CLM506472,16192.0,31,2.0,0,Accident,0,0,18.0,West,0
CLM506473,9958.0,54,4.0,0,Accident,0,0,48.0,North,0
CLM506474,75587.0,102,6.0,0,Accident,0,0,73.0,South,0
CLM506475,42289.0,57,,0,Medical,0,1,,South,0
CLM506476,18091.0,183,6.0,1,Accident,1,1,29.0,South,0
CLM506477,76857.0,108,5.0,2,Theft,0,0,47.0,South,0
CLM506478,33193.0,52,4.0,0,Theft,1,0,26.0,West,0
CLM506479,38346.0,150,5.0,0,Theft,0,1,38.0,Central,0
CLM506480,12919.0,204,3.0,0,Theft,1,0,25.0,South,0
CLM506481,8840.0,120,1.0,2,Accident,1,1,28.0,Central,0
CLM506482,8467.0,237,1.0,0,Theft,1,1,61.0,West,0
CLM506483,157381.0,86,5.0,0,Accident,1,0,67.0,North,0
CLM506484,15336.0,111,4.0,0,Medical,1,0,73.0,North,0
CLM506485,31324.0,102,5.0,1,Accident,0,0,47.0,North,0
CLM506486,42946.0,238,2.0,0,Accident,0,0,57.0,South,0
CLM506487,29241.0,173,4.0,0,Accident,0,0,46.0,South,0
CLM506488,26281.0,139,4.0,0,Theft,1,1,68.0,South,0
CLM506489,25816.0,88,6.0,1,Accident,1,1,56.0,North,0
CLM506490,43650.0,15,6.0,0,Accident,1,1,37.0,East,0
CLM506491,12941.0,216,7.0,1,Accident,1,0,61.0,North,0
CLM506492,20901.0,27,7.0,0,Accident,1,1,26.0,East,0
CLM506493,4708.0,174,7.0,1,Accident,1,0,57.0,West,0
CLM506494,6698.0,123,6.0,1,Fire,0,0,54.0,West,0
CLM506495,10526.0,168,4.0,0,Accident,0,1,61.0,West,0
CLM506496,58865.0,221,3.0,1,Theft,1,0,35.0,North,0
CLM506497,23905.0,47,7.0,0,Accident,0,1,61.0,Central,0
CLM506498,51944.0,24,6.0,1,Medical,0,1,40.0,East,0
CLM506499,40453.0,89,9.0,2,Theft,0,1,51.0,Central,0
CLM506500,36610.0,137,6.0,1,Medical,0,1,67.0,North,0
CLM506501,13971.0,16,,0,Accident,0,1,58.0,East,0
CLM506502,31570.0,194,4.0,0,Fire,0,1,40.0,West,0
CLM506503,36446.0,145,5.0,1,Medical,1,1,40.0,North,1
CLM506504,172913.0,235,2.0,0,Accident,1,0,19.0,South,0
CLM506505,22543.0,69,7.0,0,Medical,1,0,45.0,West,0
CLM506506,53411.0,218,4.0,0,Medical,0,0,47.0,North,0
CLM506507,26927.0,92,4.0,0,Accident,1,1,66.0,Central,0
CLM506508,16953.0,26,6.0,0,Accident,0,0,,East,0
CLM506509,59613.0,201,4.0,0,Accident,0,0,55.0,North,0
CLM506510,135032.0,19,1.0,1,Medical,0,1,34.0,Central,0
CLM506511,36666.0,171,3.0,1,Medical,1,1,63.0,West,0
CLM506512,17216.0,50,4.0,0,Accident,1,0,67.0,South,0
CLM506513,43217.0,161,3.0,2,Medical,1,0,34.0,South,0
CLM506514,37181.0,67,4.0,3,Medical,1,1,41.0,South,0
CLM506515,175116.0,20,2.0,0,Theft,1,0,44.0,Central,0
CLM506516,53838.0,207,3.0,0,Medical,0,1,74.0,North,0
CLM506517,14089.0,85,6.0,0,Theft,0,1,28.0,West,0
CLM506518,82434.0,155,12.0,3,Theft,0,1,22.0,North,1
CLM506519,55287.0,10,4.0,1,Theft,1,1,56.0,Central,1
CLM506520,62838.0,226,4.0,1,Theft,1,0,59.0,North,0
CLM506521,42443.0,149,4.0,1,Accident,1,1,27.0,East,0
CLM506522,66612.0,101,7.0,0,Medical,0,1,,East,0
CLM506523,42298.0,216,2.0,2,Accident,1,0,39.0,North,0
CLM506524,24258.0,99,8.0,0,Accident,0,0,53.0,West,0
CLM506525,33103.0,79,7.0,0,Fire,0,1,50.0,North,0
CLM506526,27099.0,67,4.0,1,Medical,0,0,22.0,West,0
CLM506527,39070.0,157,9.0,0,Medical,0,1,,South,0
CLM506528,31684.0,105,6.0,0,Accident,1,0,18.0,South,0
CLM506529,23117.0,137,6.0,0,Medical,1,1,36.0,East,0
CLM506530,25712.0,190,5.0,0,Accident,0,1,64.0,East,0
CLM506531,29647.0,157,5.0,0,Accident,1,1,50.0,North,0
CLM506532,7152.0,167,,1,Medical,0,1,70.0,Central,0
CLM506533,67477.0,146,3.0,1,Accident,1,0,64.0,West,0
CLM506534,39275.0,189,6.0,0,Theft,1,1,69.0,North,0
CLM506535,18230.0,173,4.0,2,Accident,1,0,29.0,North,0
CLM506536,47713.0,199,7.0,1,Theft,1,1,51.0,Central,0
CLM506537,19801.0,152,4.0,0,Accident,1,0,70.0,Central,0
CLM506538,19801.0,2,3.0,0,Accident,0,0,35.0,East,0
CLM506539,40123.0,218,5.0,1,Medical,0,1,60.0,Central,0
CLM506540,93386.0,57,6.0,0,Medical,0,1,32.0,West,0
CLM506541,37194.0,172,6.0,2,Fire,0,1,49.0,West,0
CLM506542,15983.0,157,6.0,0,Accident,1,1,62.0,South,0
CLM506543,22439.0,158,,0,NaturalDisaster,1,1,70.0,North,0
CLM506544,58644.0,107,7.0,2,Theft,0,0,65.0,South,0
CLM506545,41086.0,109,5.0,1,Accident,1,1,39.0,East,0
CLM506546,64060.0,29,9.0,0,Medical,1,0,54.0,West,0
CLM506547,40732.0,59,5.0,0,Fire,0,1,45.0,East,0
CLM506548,55087.0,16,6.0,1,Medical,1,1,74.0,North,0
CLM506549,148806.0,217,4.0,1,Medical,1,0,39.0,Central,0
CLM506550,10078.0,226,6.0,3,Medical,1,1,72.0,Central,0
CLM506551,203967.0,26,5.0,0,Fire,1,0,60.0,South,0
CLM506552,62893.0,203,4.0,1,Medical,1,1,19.0,Central,0
CLM506553,242796.0,163,2.0,2,Medical,1,0,23.0,South,0
CLM506554,13540.0,77,2.0,1,Theft,0,1,49.0,West,0
CLM506555,40375.0,38,3.0,0,Theft,0,1,20.0,East,0
CLM506556,33776.0,153,3.0,0,Fire,1,0,64.0,West,0
CLM506557,60285.0,7,7.0,0,Accident,0,1,51.0,Central,0
CLM506558,43295.0,36,3.0,2,Medical,1,0,67.0,East,0
CLM506559,39584.0,26,5.0,0,Fire,1,1,51.0,South,0
CLM506560,55444.0,33,9.0,1,Accident,0,0,30.0,South,0
CLM506561,27298.0,2,6.0,0,Medical,1,0,39.0,West,0
CLM506562,19680.0,80,7.0,0,Accident,1,0,56.0,East,0
CLM506563,42728.0,192,5.0,1,Medical,1,0,53.0,South,0
CLM506564,19648.0,68,5.0,1,Accident,1,0,40.0,South,0
CLM506565,26892.0,60,4.0,0,Medical,1,0,59.0,West,0
CLM506566,9387.0,235,,0,Accident,1,0,73.0,South,0
CLM506567,31093.0,116,3.0,0,Accident,1,0,31.0,West,0
CLM506568,14145.0,6,8.0,2,Accident,0,1,28.0,East,0
CLM506569,28958.0,141,2.0,0,Medical,1,0,72.0,North,0
CLM506570,12471.0,131,4.0,1,Fire,0,0,46.0,West,0
CLM506571,29276.0,102,,0,Accident,1,1,31.0,West,0
CLM506572,61069.0,205,4.0,0,NaturalDisaster,1,0,53.0,East,0
CLM506573,18459.0,163,3.0,0,Accident,1,1,,North,0
CLM506574,14092.0,7,5.0,1,Theft,0,1,50.0,Central,0
CLM506575,55565.0,90,8.0,0,Accident,0,0,46.0,East,0
CLM506576,61736.0,133,4.0,0,Medical,0,0,61.0,East,0
CLM506577,41737.0,159,6.0,1,Medical,0,1,47.0,East,0
CLM506578,20489.0,91,1.0,0,Theft,1,0,50.0,Central,0
CLM506579,17966.0,107,6.0,0,Theft,0,0,37.0,West,0
CLM506580,22807.0,52,2.0,0,Medical,0,0,52.0,Central,0
CLM506581,28358.0,144,5.0,0,Accident,1,0,65.0,South,0
CLM506582,7478.0,57,4.0,0,Medical,1,1,65.0,South,0
CLM506583,13541.0,117,6.0,0,Medical,1,1,44.0,West,0
CLM506584,80878.0,195,8.0,2,Fire,1,1,24.0,North,0
CLM506585,35100.0,219,7.0,0,Accident,0,1,40.0,West,0
CLM506586,79347.0,112,7.0,0,Accident,1,0,62.0,North,0
CLM506587,67006.0,50,5.0,0,Theft,1,0,62.0,Central,0
CLM506588,23157.0,11,4.0,1,Medical,1,1,46.0,Central,0
CLM506589,23438.0,202,5.0,2,Accident,0,1,68.0,Central,0
CLM506590,64425.0,98,4.0,1,Accident,0,1,57.0,West,0
CLM506591,54553.0,46,6.0,1,NaturalDisaster,0,0,31.0,Central,0
CLM506592,65508.0,196,5.0,0,Theft,1,0,53.0,North,0
CLM506593,29413.0,116,5.0,1,Medical,1,0,65.0,Central,0
CLM506594,33325.0,165,9.0,3,Theft,1,0,37.0,East,0
CLM506595,24235.0,16,7.0,2,Medical,0,1,68.0,East,0
CLM506596,28488.0,229,1.0,0,Accident,1,0,35.0,South,0
CLM506597,17180.0,76,6.0,1,Medical,1,1,33.0,East,0
CLM506598,28006.0,185,5.0,0,Medical,1,1,27.0,West,0
CLM506599,26160.0,71,6.0,0,Accident,1,0,46.0,North,0
CLM506600,20599.0,41,3.0,0,Theft,0,0,28.0,West,0
CLM506601,55989.0,99,4.0,1,Medical,0,1,31.0,South,0
CLM506602,9622.0,16,7.0,0,Fire,0,1,31.0,West,0
CLM506603,38947.0,122,2.0,0,Accident,1,0,27.0,West,0
CLM506604,14223.0,111,3.0,0,Accident,0,0,24.0,Central,0
CLM506605,15089.0,19,4.0,0,Accident,0,1,29.0,West,0
CLM506606,16160.0,107,3.0,0,Theft,1,0,52.0,South,0
CLM506607,43333.0,137,2.0,0,Medical,0,0,35.0,North,0
CLM506608,4885.0,131,8.0,0,Theft,0,1,37.0,North,0
CLM506609,34029.0,18,3.0,0,Theft,0,1,28.0,West,0
CLM506610,30834.0,161,8.0,0,Accident,0,0,59.0,South,0
CLM506611,13682.0,80,1.0,1,Accident,0,1,34.0,East,0
CLM506612,34399.0,61,6.0,0,Medical,1,0,74.0,Central,0
CLM506613,11264.0,204,5.0,0,Accident,0,0,54.0,North,0
CLM506614,28710.0,237,9.0,1,Theft,0,0,50.0,Central,0
CLM506615,10929.0,28,7.0,1,Medical,0,0,38.0,Central,0
CLM506616,153318.0,119,4.0,0,Accident,0,0,40.0,North,0
CLM506617,59227.0,64,4.0,1,Theft,0,1,20.0,Central,0
CLM506618,36213.0,171,2.0,0,Accident,1,0,34.0,West,0
CLM506619,13847.0,146,3.0,0,Medical,0,1,21.0,South,0
CLM506620,23851.0,98,7.0,0,Fire,0,0,32.0,West,0
CLM506621,24653.0,179,3.0,0,Accident,0,0,20.0,South,0
CLM506622,36081.0,164,5.0,0,Medical,1,1,30.0,South,0
CLM506623,40898.0,222,2.0,0,NaturalDisaster,1,0,51.0,East,0
CLM506624,35593.0,236,3.0,0,Medical,1,0,43.0,South,0
CLM506625,39099.0,99,6.0,0,NaturalDisaster,0,1,,West,0
CLM506626,25955.0,37,2.0,0,Theft,0,0,28.0,East,0
CLM506627,39104.0,221,3.0,0,Accident,0,0,18.0,South,0
CLM506628,17848.0,105,1.0,0,Accident,1,1,28.0,North,0
CLM506629,12698.0,213,3.0,0,Medical,0,0,27.0,Central,0
CLM506630,130393.0,167,7.0,0,NaturalDisaster,0,1,,Central,0
CLM506631,41473.0,126,7.0,0,Accident,1,1,19.0,South,0
CLM506632,126105.0,205,3.0,0,Accident,1,1,37.0,North,0
CLM506633,23866.0,181,4.0,0,Accident,0,0,31.0,West,0
CLM506634,204551.0,153,4.0,1,Medical,0,1,19.0,North,1
CLM506635,31688.0,124,1.0,0,Accident,1,0,37.0,Central,0
CLM506636,74367.0,56,4.0,0,Accident,0,1,30.0,Central,0
CLM506637,30524.0,51,7.0,0,Theft,0,1,52.0,East,0
CLM506638,33926.0,155,2.0,0,Theft,1,0,44.0,East,0
CLM506639,27115.0,92,7.0,1,Medical,0,0,58.0,West,0
CLM506640,20045.0,149,7.0,0,Medical,1,0,24.0,Central,0
CLM506641,65133.0,172,2.0,0,Medical,0,1,49.0,South,0
CLM506642,29523.0,11,7.0,0,Medical,1,0,40.0,North,0
CLM506643,57777.0,21,6.0,2,Accident,1,1,74.0,South,0
CLM506644,61269.0,146,4.0,0,Medical,1,1,58.0,West,0
CLM506645,92177.0,234,5.0,2,Fire,1,1,73.0,North,0
CLM506646,41645.0,128,2.0,0,Fire,1,0,32.0,West,0
CLM506647,8877.0,162,8.0,0,Fire,1,0,58.0,North,0
CLM506648,23013.0,70,3.0,0,Theft,0,1,18.0,North,0
CLM506649,29139.0,52,2.0,1,Medical,0,1,38.0,Central,0
CLM506650,30029.0,58,,1,Accident,0,0,18.0,East,0
CLM506651,85367.0,225,10.0,0,Accident,1,1,59.0,South,0
CLM506652,73790.0,184,8.0,1,Accident,0,1,60.0,East,0
CLM506653,26478.0,86,8.0,1,Medical,0,0,20.0,South,0
CLM506654,207747.0,16,3.0,0,Accident,1,0,56.0,West,0
CLM506655,22492.0,206,3.0,0,NaturalDisaster,0,1,49.0,East,0
CLM506656,24001.0,68,8.0,1,Medical,0,0,73.0,North,0
CLM506657,12408.0,57,3.0,1,Medical,1,1,25.0,South,0
CLM506658,8541.0,168,3.0,0,Accident,1,1,43.0,South,0
CLM506659,11567.0,30,4.0,2,Fire,1,0,62.0,North,0
CLM506660,66892.0,51,2.0,1,Accident,0,1,55.0,East,0
CLM506661,53809.0,120,,1,Accident,0,1,52.0,North,1
CLM506662,14664.0,29,,1,NaturalDisaster,0,0,56.0,Central,0
CLM506663,32206.0,219,3.0,1,Accident,1,1,41.0,East,0
CLM506664,56680.0,235,7.0,0,Medical,1,1,27.0,West,0
CLM506665,5845.0,199,4.0,0,Theft,0,1,27.0,West,0
CLM506666,122733.0,136,2.0,1,Accident,1,0,29.0,Central,0
CLM506667,69012.0,131,3.0,0,Medical,0,0,25.0,Central,0
CLM506668,56864.0,65,6.0,0,Medical,1,1,58.0,North,0
CLM506669,77782.0,36,3.0,0,Medical,0,0,52.0,East,0
CLM506670,5807.0,37,3.0,0,NaturalDisaster,0,1,22.0,Central,0
CLM506671,24963.0,36,3.0,1,Theft,0,0,73.0,South,0
CLM506672,81365.0,2,5.0,0,Accident,1,1,21.0,Central,0
CLM506673,29566.0,178,2.0,0,Medical,1,1,38.0,South,0
CLM506674,53860.0,180,2.0,1,Theft,1,1,74.0,North,0
CLM506675,94707.0,175,3.0,1,Medical,1,0,71.0,West,0
CLM506676,52203.0,86,8.0,1,Accident,0,0,51.0,West,0
CLM506677,24193.0,25,7.0,0,Theft,1,1,33.0,West,0
CLM506678,47125.0,47,5.0,0,Accident,1,0,34.0,West,0
CLM506679,7810.0,197,4.0,0,Medical,1,1,40.0,Central,0
CLM506680,44015.0,216,9.0,0,Theft,0,1,53.0,West,0
CLM506681,54161.0,14,7.0,0,Medical,1,0,31.0,Central,0
CLM506682,33549.0,167,2.0,0,Theft,0,0,66.0,South,0
CLM506683,75299.0,215,6.0,0,Medical,1,1,70.0,East,0
CLM506684,37157.0,194,3.0,1,Accident,0,1,41.0,East,0
CLM506685,33442.0,60,4.0,0,Accident,0,1,68.0,South,0
CLM506686,128780.0,157,4.0,1,Medical,1,0,64.0,North,0
CLM506687,13818.0,196,3.0,0,Accident,1,0,64.0,West,0
CLM506688,90554.0,220,4.0,1,Accident,1,0,56.0,Central,0
CLM506689,84997.0,163,7.0,0,Accident,0,0,58.0,South,0
CLM506690,58468.0,83,4.0,0,Fire,0,1,33.0,West,0
CLM506691,21513.0,160,7.0,1,Theft,0,1,19.0,East,0
CLM506692,39111.0,38,2.0,0,Medical,1,1,40.0,Central,0
CLM506693,15624.0,22,5.0,0,Theft,1,1,26.0,West,0
CLM506694,18964.0,2,6.0,0,Medical,1,1,58.0,North,0
CLM506695,33029.0,132,,2,Accident,1,1,34.0,Central,0
CLM506696,14663.0,9,6.0,0,Theft,0,0,68.0,East,0
CLM506697,24670.0,33,5.0,0,Theft,0,1,,Central,0
CLM506698,12313.0,205,9.0,0,Medical,0,0,19.0,South,0
CLM506699,50128.0,98,5.0,0,Medical,0,1,47.0,East,0
CLM506700,109962.0,147,4.0,1,Accident,0,0,45.0,East,0
CLM506701,172394.0,106,7.0,1,Fire,1,0,53.0,East,0
CLM506702,13006.0,11,6.0,1,Theft,0,0,39.0,West,0
CLM506703,14969.0,142,1.0,1,Medical,1,0,,North,0
CLM506704,28567.0,26,8.0,1,NaturalDisaster,0,0,64.0,Central,0
CLM506705,57404.0,161,5.0,1,Accident,0,1,18.0,East,0
CLM506706,27623.0,167,4.0,0,Theft,1,0,62.0,South,0
CLM506707,70406.0,171,7.0,0,Medical,1,0,66.0,West,0
CLM506708,49856.0,92,4.0,0,Fire,1,1,70.0,Central,0
CLM506709,7918.0,115,8.0,1,Accident,1,0,56.0,South,0
CLM506710,34049.0,186,6.0,1,Theft,1,1,57.0,Central,0
CLM506711,12088.0,106,3.0,0,Accident,0,0,21.0,South,0
CLM506712,20721.0,224,7.0,1,Medical,0,1,73.0,East,0
CLM506713,23421.0,156,4.0,1,Theft,0,0,30.0,Central,0
CLM506714,58912.0,181,4.0,0,Accident,0,1,74.0,South,0
CLM506715,31796.0,160,4.0,1,Theft,1,0,51.0,West,0
CLM506716,22420.0,44,8.0,0,Fire,0,0,54.0,East,0
CLM506717,174064.0,111,5.0,0,Accident,0,0,23.0,West,0
CLM506718,15920.0,156,8.0,0,Accident,0,1,20.0,West,0
CLM506719,40958.0,124,5.0,0,Theft,1,0,51.0,Central,0
CLM506720,55473.0,143,7.0,0,Accident,1,1,33.0,West,0
CLM506721,37195.0,217,5.0,1,Medical,1,1,46.0,South,0
CLM506722,15846.0,203,5.0,0,Theft,0,0,33.0,Central,0
CLM506723,15212.0,52,6.0,2,Accident,0,1,49.0,West,0
CLM506724,53397.0,48,7.0,0,Fire,0,1,62.0,Central,0
CLM506725,74991.0,35,6.0,0,Theft,1,1,36.0,South,0
CLM506726,31163.0,172,7.0,2,Accident,1,0,58.0,East,0
CLM506727,11325.0,119,2.0,1,Accident,1,1,23.0,South,0
CLM506728,32759.0,144,9.0,1,Accident,1,0,31.0,East,0
CLM506729,109163.0,208,10.0,2,Accident,1,1,51.0,Central,1
CLM506730,14528.0,115,6.0,0,Medical,0,1,27.0,North,0
CLM506731,25199.0,151,8.0,1,Accident,1,1,63.0,South,0
CLM506732,34031.0,70,4.0,0,Medical,0,0,36.0,South,0
CLM506733,77592.0,199,5.0,0,Accident,0,1,61.0,West,0
CLM506734,21268.0,7,2.0,0,Theft,0,1,28.0,East,0
CLM506735,47855.0,139,4.0,0,Medical,1,1,52.0,Central,0
CLM506736,98855.0,193,1.0,0,Medical,1,1,73.0,Central,0
CLM506737,9929.0,172,4.0,0,Accident,0,0,30.0,South,0
CLM506738,11381.0,26,3.0,0,Accident,0,1,25.0,Central,0
CLM506739,30138.0,204,4.0,0,Accident,0,1,28.0,South,0
CLM506740,71169.0,91,5.0,0,Accident,1,0,46.0,East,0
CLM506741,42395.0,125,2.0,0,Theft,1,1,67.0,East,0
CLM506742,76442.0,119,5.0,0,Accident,0,1,49.0,Central,0
CLM506743,8323.0,83,7.0,0,Theft,0,1,30.0,West,0
CLM506744,42837.0,79,9.0,0,Accident,0,1,60.0,North,0
CLM506745,3331.0,219,3.0,0,Medical,0,0,51.0,North,0
CLM506746,93904.0,159,7.0,1,Medical,0,0,44.0,West,0
CLM506747,84083.0,238,4.0,0,Accident,1,0,54.0,Central,0
CLM506748,24976.0,79,3.0,0,Medical,1,1,45.0,East,0
CLM506749,5119.0,72,5.0,1,Medical,1,0,44.0,West,0
CLM506750,27483.0,124,4.0,0,Medical,0,1,68.0,East,0
CLM506751,79346.0,146,8.0,2,Accident,1,0,44.0,Central,0
CLM506752,45228.0,23,5.0,0,Fire,1,1,49.0,South,0
CLM506753,142562.0,87,3.0,1,Theft,1,1,46.0,West,0
CLM506754,25621.0,104,2.0,0,Accident,1,0,45.0,West,0
CLM506755,164784.0,21,1.0,1,Medical,0,0,24.0,South,0
CLM506756,6440.0,140,3.0,0,NaturalDisaster,1,0,70.0,North,0
CLM506757,17686.0,29,3.0,0,Accident,0,1,22.0,North,0
CLM506758,11515.0,206,2.0,3,Theft,1,1,61.0,South,0
CLM506759,58490.0,124,12.0,1,Medical,0,1,61.0,Central,0
CLM506760,12313.0,44,6.0,1,Medical,0,1,24.0,North,0
CLM506761,72615.0,125,5.0,0,Accident,0,0,58.0,North,0
CLM506762,56191.0,81,4.0,0,Fire,0,1,20.0,South,0
CLM506763,37483.0,106,3.0,0,Fire,1,0,40.0,Central,0
CLM506764,29628.0,62,4.0,3,Theft,0,1,61.0,North,0
CLM506765,13964.0,102,5.0,0,Accident,1,0,32.0,East,0
CLM506766,52427.0,37,10.0,1,Theft,0,0,43.0,West,0
CLM506767,21548.0,70,3.0,1,Accident,1,0,25.0,North,0
CLM506768,59658.0,93,11.0,1,Medical,1,1,63.0,North,0
CLM506769,106956.0,187,2.0,0,Medical,0,0,73.0,North,0
CLM506770,25197.0,218,2.0,1,Fire,1,0,67.0,North,0
CLM506771,92778.0,210,5.0,0,Accident,0,1,47.0,Central,0
CLM506772,37553.0,90,5.0,0,Accident,1,0,59.0,South,0
CLM506773,51996.0,89,5.0,1,Accident,1,1,,East,0
CLM506774,11202.0,66,4.0,1,Theft,0,1,51.0,North,0
CLM506775,18622.0,123,2.0,0,Theft,1,0,60.0,West,0
CLM506776,18461.0,229,2.0,0,Accident,0,0,72.0,West,0
CLM506777,94676.0,59,6.0,1,Accident,1,1,68.0,South,0
CLM506778,24359.0,171,5.0,0,Theft,1,0,51.0,West,0
CLM506779,53322.0,61,7.0,1,Medical,1,0,49.0,North,0
CLM506780,30351.0,89,1.0,1,Accident,1,0,73.0,East,0
CLM506781,24242.0,126,4.0,2,Medical,0,1,32.0,West,0
CLM506782,9934.0,180,6.0,0,Fire,0,1,69.0,Central,0
CLM506783,7003.0,201,5.0,0,Theft,1,0,39.0,South,0
CLM506784,24596.0,153,3.0,1,Medical,1,0,44.0,Central,0
CLM506785,25769.0,145,5.0,0,Accident,1,1,35.0,East,0
CLM506786,15967.0,205,3.0,1,Fire,1,0,22.0,East,0
CLM506787,36221.0,150,8.0,3,Fire,0,1,57.0,East,0
CLM506788,155166.0,27,8.0,0,NaturalDisaster,0,1,41.0,Central,0
CLM506789,106474.0,13,4.0,0,Theft,1,1,50.0,North,0
CLM506790,31821.0,130,6.0,1,Fire,0,0,59.0,South,0
CLM506791,32717.0,3,4.0,0,Fire,1,1,65.0,South,0
CLM506792,52127.0,168,8.0,1,Accident,1,1,36.0,East,0
CLM506793,38021.0,186,9.0,0,Medical,0,0,67.0,East,0
CLM506794,52200.0,239,4.0,0,Medical,1,1,45.0,East,0
CLM506795,38894.0,6,8.0,1,Theft,0,1,67.0,East,0
CLM506796,33632.0,144,3.0,0,Accident,0,0,43.0,North,0
CLM506797,18515.0,224,7.0,0,Theft,1,0,71.0,Central,0
CLM506798,41256.0,34,2.0,0,Fire,1,0,18.0,Central,0
CLM506799,5054.0,186,6.0,0,Accident,1,0,37.0,North,0
CLM506800,38158.0,233,3.0,0,Fire,1,1,54.0,North,0
CLM506801,5908.0,17,5.0,0,Accident,1,0,58.0,East,0
CLM506802,38182.0,110,6.0,0,Accident,1,0,38.0,East,0
CLM506803,14111.0,18,2.0,1,Medical,0,0,72.0,Central,0
CLM506804,85821.0,117,1.0,0,Accident,0,0,69.0,West,0
CLM506805,33162.0,205,6.0,0,Fire,0,1,41.0,East,0
CLM506806,30918.0,61,6.0,0,Fire,1,0,24.0,North,0
CLM506807,42720.0,190,4.0,1,Medical,0,1,71.0,West,0
CLM506808,15468.0,195,6.0,0,Accident,1,0,59.0,South,0
CLM506809,75760.0,4,6.0,2,Accident,1,0,53.0,East,0
CLM506810,53781.0,127,6.0,0,Accident,1,1,50.0,East,0
CLM506811,19876.0,60,4.0,2,Medical,1,1,60.0,West,0
CLM506812,13241.0,233,5.0,1,Medical,1,0,65.0,Central,0
CLM506813,22052.0,167,4.0,0,Accident,1,1,25.0,West,0
CLM506814,27279.0,125,5.0,0,Accident,0,0,40.0,North,0
CLM506815,12484.0,156,6.0,0,Accident,1,1,18.0,East,0
CLM506816,20630.0,44,5.0,2,Medical,0,0,26.0,North,0
CLM506817,18523.0,121,9.0,1,Accident,1,0,33.0,East,0
CLM506818,25291.0,185,4.0,1,Medical,0,1,31.0,Central,0
CLM506819,25453.0,226,,1,Fire,0,1,61.0,West,0
CLM506820,43936.0,36,7.0,0,Theft,1,1,48.0,South,0
CLM506821,30485.0,217,5.0,0,Accident,1,0,64.0,West,0
CLM506822,41013.0,68,4.0,2,Medical,1,0,44.0,Central,0
CLM506823,36282.0,207,4.0,0,Theft,0,0,20.0,West,0
CLM506824,25440.0,225,8.0,0,Accident,1,0,21.0,South,0
CLM506825,51379.0,190,6.0,0,Theft,0,1,55.0,North,0
CLM506826,3310.0,234,1.0,0,Medical,1,1,45.0,South,0
CLM506827,22314.0,133,6.0,2,Theft,0,1,20.0,Central,0
CLM506828,18835.0,186,10.0,1,Medical,1,1,31.0,West,0
CLM506829,32712.0,217,,0,Theft,0,0,63.0,Central,0
CLM506830,17900.0,50,5.0,1,Accident,0,0,51.0,North,0
CLM506831,46125.0,171,4.0,0,Theft,1,1,66.0,East,0
CLM506832,53118.0,178,3.0,0,Accident,1,1,55.0,East,0
CLM506833,9826.0,118,4.0,0,Accident,0,1,63.0,North,0
CLM506834,35554.0,142,6.0,0,Accident,0,1,,North,0
CLM506835,10671.0,157,4.0,0,Accident,1,1,67.0,East,0
CLM506836,43640.0,107,4.0,0,Accident,0,0,43.0,North,0
CLM506837,20471.0,143,1.0,0,Medical,1,1,53.0,North,1
CLM506838,15625.0,107,3.0,1,Accident,1,1,19.0,North,0
CLM506839,7568.0,113,9.0,0,Medical,1,1,25.0,West,0
CLM506840,27619.0,109,7.0,0,Accident,1,0,62.0,South,0
CLM506841,11773.0,111,5.0,0,Accident,0,0,32.0,South,0
CLM506842,9074.0,78,3.0,0,Accident,1,1,24.0,Central,0
CLM506843,34502.0,26,7.0,0,Accident,0,1,20.0,East,0
CLM506844,64563.0,129,7.0,1,Accident,1,0,45.0,South,0
CLM506845,40765.0,102,,0,Accident,1,1,39.0,East,0
CLM506846,9464.0,9,5.0,0,Fire,0,0,54.0,West,0
CLM506847,26651.0,127,1.0,1,NaturalDisaster,0,0,39.0,Central,0
CLM506848,51249.0,203,11.0,0,Theft,0,1,48.0,West,0
CLM506849,26659.0,62,0.0,2,Theft,0,1,64.0,East,1
CLM506850,38578.0,215,5.0,0,Accident,1,0,68.0,East,0
CLM506851,20956.0,130,7.0,1,Medical,1,1,56.0,Central,0
CLM506852,21856.0,94,13.0,1,Medical,1,1,60.0,East,0
CLM506853,17541.0,209,7.0,0,Theft,1,0,19.0,South,1
CLM506854,48514.0,227,5.0,0,Medical,1,1,19.0,East,0
CLM506855,51025.0,221,4.0,1,Theft,1,1,21.0,West,0
CLM506856,19070.0,186,2.0,1,Accident,1,0,50.0,North,0
