customer_id,age,bmi,is_smoker,annual_income,credit_score,prior_violations,occupation_class,vehicle_age,region,risk_tier
CUS302303,35,22.8,0,227212.0,839.0,0,Class3_Manual,1,West,Low
CUS302304,69,23.2,1,801928.0,605.0,0,Class1_Office,10,South,Medium
CUS302305,67,30.4,0,235405.0,648.0,1,Class2_Field,15,South,Medium
CUS302306,27,22.8,0,197697.0,426.0,2,Class2_Field,10,North,Low
CUS302307,24,22.4,0,420336.0,626.0,1,Class3_Manual,10,East,Low
CUS302308,40,22.4,0,700189.0,485.0,1,Class1_Office,15,South,Low
CUS302309,65,25.1,0,187097.0,566.0,0,Class1_Office,14,East,Low
CUS302310,21,31.5,0,389737.0,432.0,1,Class4_Hazardous,5,North,Low
CUS302311,68,26.0,0,219131.0,463.0,0,Class1_Office,1,South,Medium
CUS302312,39,24.2,0,821625.0,827.0,0,Class2_Field,11,South,Low
CUS302313,24,31.7,1,537159.0,476.0,1,Class2_Field,6,North,High
CUS302314,24,23.3,1,546839.0,396.0,1,Class1_Office,15,West,Low
CUS302315,42,21.9,0,917853.0,496.0,1,Class2_Field,6,West,Low
CUS302316,41,24.9,0,471590.0,340.0,1,Class1_Office,14,South,Medium
CUS302317,50,24.8,1,702814.0,666.0,0,Class2_Field,2,West,Medium
CUS302318,26,27.4,1,1420346.0,661.0,1,Class2_Field,12,North,Medium
CUS302319,37,35.8,0,552421.0,555.0,1,Class2_Field,6,West,Medium
CUS302320,48,21.1,0,185172.0,512.0,0,Class3_Manual,4,West,Low
CUS302321,30,24.7,0,710722.0,821.0,1,Class1_Office,15,South,Low
CUS302322,51,29.3,0,325335.0,557.0,0,Class2_Field,10,South,Medium
CUS302323,51,29.8,0,419798.0,860.0,0,Class1_Office,9,South,Low
CUS302324,39,35.3,0,359820.0,585.0,4,Class1_Office,3,East,High
CUS302325,47,30.6,0,607011.0,794.0,0,Class1_Office,3,West,Low
CUS302326,62,24.5,1,491581.0,880.0,0,Class1_Office,15,South,High
CUS302327,50,25.3,0,483617.0,741.0,0,Class1_Office,10,North,Low
CUS302328,35,22.3,0,793520.0,371.0,0,Class2_Field,6,North,Low
CUS302329,22,25.6,0,468734.0,496.0,0,Class2_Field,0,North,Low
CUS302330,34,28.9,0,599157.0,323.0,0,Class1_Office,4,Central,Low
CUS302331,50,26.0,1,1116607.0,429.0,0,Class2_Field,15,South,Medium
CUS302332,30,25.4,1,1221764.0,806.0,2,Class1_Office,4,West,Medium
CUS302333,44,29.1,0,1714981.0,524.0,1,Class1_Office,1,Central,Low
CUS302334,67,30.2,0,1282578.0,729.0,0,Class1_Office,12,North,Low
CUS302335,28,29.5,0,220433.0,884.0,1,Class2_Field,12,Central,Low
CUS302336,55,30.9,0,344864.0,410.0,2,Class1_Office,8,Central,Medium
CUS302337,64,27.2,0,791383.0,568.0,0,Class2_Field,7,South,High
CUS302338,50,21.6,1,720465.0,610.0,0,Class4_Hazardous,8,East,Medium
CUS302339,55,23.9,0,481318.0,420.0,0,Class1_Office,0,East,Medium
CUS302340,65,24.6,1,885667.0,343.0,3,Class2_Field,9,North,High
CUS302341,30,26.8,0,293900.0,673.0,1,Class1_Office,8,Central,Low
CUS302342,26,30.7,0,833365.0,672.0,2,Class1_Office,9,East,Medium
CUS302343,41,27.2,1,995687.0,529.0,0,Class2_Field,11,North,Medium
CUS302344,25,21.5,1,203148.0,668.0,1,Class2_Field,10,West,Medium
CUS302345,70,29.4,0,576295.0,343.0,2,Class2_Field,2,South,Medium
CUS302346,23,27.8,0,626937.0,689.0,1,Class1_Office,9,West,Low
CUS302347,59,28.1,0,296672.0,433.0,0,Class1_Office,15,North,Medium
CUS302348,47,36.2,0,245865.0,469.0,0,Class3_Manual,6,West,Medium
CUS302349,39,37.0,0,628052.0,677.0,2,Class2_Field,1,Central,High
CUS302350,55,28.6,0,737116.0,628.0,2,Class1_Office,15,South,Medium
CUS302351,51,25.3,1,490161.0,541.0,2,Class2_Field,14,North,High
CUS302352,63,29.7,0,423646.0,661.0,2,Class2_Field,11,South,Medium
CUS302353,40,15.3,1,706742.0,882.0,0,Class2_Field,12,East,Medium
CUS302354,38,19.7,0,222468.0,380.0,3,Class2_Field,13,West,Medium
CUS302355,56,31.6,1,1193940.0,491.0,1,Class4_Hazardous,1,Central,High
CUS302356,69,23.6,0,2050301.0,876.0,0,Class3_Manual,5,North,Medium
CUS302357,37,23.5,0,576272.0,794.0,1,Class3_Manual,1,East,Medium
CUS302358,60,30.9,0,1213862.0,808.0,0,Class2_Field,12,East,Low
CUS302359,32,27.1,0,926204.0,620.0,0,Class1_Office,10,Central,Low
CUS302360,36,26.4,0,2491323.0,831.0,0,Class2_Field,0,South,Low
CUS302361,53,,0,128327.0,480.0,1,Class3_Manual,1,East,Medium
CUS302362,66,29.9,0,799541.0,757.0,2,Class2_Field,0,North,Medium
CUS302363,31,33.2,0,119316.0,781.0,0,Class4_Hazardous,3,West,Medium
CUS302364,28,19.8,0,305342.0,775.0,0,Class3_Manual,11,South,Low
CUS302365,62,28.4,0,519548.0,873.0,1,Class4_Hazardous,7,South,High
CUS302366,45,32.2,0,431184.0,581.0,2,Class1_Office,9,East,Medium
CUS302367,59,16.5,0,1104870.0,370.0,1,Class1_Office,0,North,Low
CUS302368,47,29.0,0,1568286.0,595.0,2,Class2_Field,11,North,Low
CUS302369,69,25.7,0,706814.0,712.0,1,Class1_Office,6,South,Medium
CUS302370,32,20.2,0,2553494.0,807.0,1,Class1_Office,8,South,Low
CUS302371,69,24.8,0,263841.0,451.0,0,Class3_Manual,11,North,Low
CUS302372,66,34.4,0,309003.0,353.0,0,Class2_Field,2,West,High
CUS302373,53,17.6,0,276105.0,737.0,0,Class1_Office,14,North,Low
CUS302374,22,29.6,0,1013873.0,413.0,2,Class1_Office,10,West,Medium
CUS302375,54,21.2,0,1157723.0,411.0,0,Class3_Manual,2,East,Low
CUS302376,63,35.5,0,215956.0,521.0,2,Class2_Field,2,Central,High
CUS302377,21,38.6,0,325407.0,750.0,1,Class2_Field,13,West,Medium
CUS302378,39,22.2,0,471720.0,560.0,0,Class1_Office,11,North,Low
CUS302379,30,25.6,0,379420.0,592.0,2,Class2_Field,1,Central,Low
CUS302380,25,29.6,0,371144.0,802.0,0,Class3_Manual,6,East,Low
CUS302381,26,31.9,1,455168.0,,0,Class1_Office,3,Central,Low
CUS302382,41,28.6,0,304319.0,889.0,2,Class2_Field,12,South,Medium
CUS302383,27,19.4,0,1002544.0,625.0,1,Class2_Field,5,Central,Low
CUS302384,29,21.9,1,1450696.0,784.0,0,Class3_Manual,9,South,Medium
CUS302385,36,26.6,1,229295.0,572.0,0,Class2_Field,1,East,High
CUS302386,62,23.6,0,652536.0,359.0,3,Class4_Hazardous,7,Central,High
CUS302387,63,,0,796319.0,427.0,1,Class2_Field,0,North,Low
CUS302388,22,20.3,0,311345.0,628.0,0,Class2_Field,8,North,Low
CUS302389,47,,0,198022.0,852.0,1,Class1_Office,7,Central,Low
CUS302390,57,20.4,0,484826.0,731.0,1,Class1_Office,9,Central,Medium
CUS302391,66,,0,381010.0,878.0,2,Class4_Hazardous,2,North,High
CUS302392,32,29.5,0,422399.0,633.0,1,Class3_Manual,6,North,Medium
CUS302393,38,26.1,0,772300.0,655.0,1,Class1_Office,3,East,Low
CUS302394,72,18.3,0,1099917.0,566.0,0,Class1_Office,9,East,Medium
CUS302395,46,27.2,1,2690525.0,440.0,2,Class1_Office,4,North,High
CUS302396,49,25.7,0,687755.0,555.0,1,Class1_Office,0,North,Low
CUS302397,70,32.0,0,516516.0,,0,Class3_Manual,5,South,Medium
CUS302398,63,25.7,0,243655.0,675.0,0,Class1_Office,13,North,Medium
CUS302399,27,21.4,1,737104.0,531.0,2,Class1_Office,10,North,Medium
CUS302400,52,26.4,1,610532.0,681.0,1,Class3_Manual,15,South,High
CUS302401,56,23.2,0,499201.0,804.0,2,Class2_Field,12,East,Medium
CUS302402,33,23.4,0,591095.0,,0,Class1_Office,11,East,Low
CUS302403,48,23.9,0,181460.0,873.0,0,Class1_Office,11,Central,Low
CUS302404,69,24.4,0,160110.0,,0,Class1_Office,2,South,Medium
CUS302405,52,24.7,0,1069189.0,563.0,2,Class1_Office,15,North,Medium
CUS302406,29,23.9,0,162943.0,391.0,1,Class2_Field,0,Central,Low
CUS302407,72,29.4,1,235383.0,690.0,1,Class1_Office,4,West,High
CUS302408,35,,0,277096.0,831.0,2,Class1_Office,12,Central,Medium
CUS302409,66,26.4,0,690810.0,532.0,0,Class2_Field,4,South,Medium
CUS302410,30,23.4,0,2278491.0,822.0,0,Class2_Field,11,North,Low
CUS302411,66,23.2,1,526098.0,873.0,1,Class1_Office,9,South,Medium
CUS302412,19,29.9,0,356287.0,696.0,1,Class2_Field,5,South,Low
CUS302413,71,29.7,0,1227867.0,479.0,3,Class1_Office,5,Central,High
CUS302414,62,27.3,0,281577.0,885.0,0,Class4_Hazardous,5,North,Medium
CUS302415,22,30.3,1,857425.0,473.0,0,Class1_Office,5,South,Low
CUS302416,26,33.8,0,694143.0,592.0,1,Class1_Office,3,West,Medium
CUS302417,54,29.5,0,359611.0,581.0,1,Class2_Field,6,South,Low
CUS302418,46,26.7,1,529358.0,828.0,0,Class1_Office,14,Central,Low
CUS302419,33,30.2,0,679411.0,877.0,0,Class1_Office,15,East,Low
CUS302420,47,20.9,0,404925.0,747.0,0,Class4_Hazardous,2,East,Low
CUS302421,66,23.4,0,508275.0,487.0,3,Class2_Field,14,South,High
CUS302422,58,25.8,0,678431.0,406.0,0,Class2_Field,14,Central,Medium
CUS302423,22,27.0,0,836893.0,497.0,0,Class2_Field,15,West,Low
CUS302424,67,20.5,0,204670.0,821.0,0,Class2_Field,1,North,Low
CUS302425,63,19.0,0,542289.0,610.0,0,Class4_Hazardous,13,East,Medium
CUS302426,66,24.8,0,366794.0,401.0,1,Class1_Office,2,West,Low
CUS302427,41,27.6,0,1259871.0,600.0,0,Class2_Field,10,North,Low
CUS302428,56,33.0,0,543315.0,673.0,1,Class1_Office,7,South,High
CUS302429,40,25.8,0,501831.0,565.0,0,Class2_Field,4,South,Low
CUS302430,48,27.9,1,1322853.0,403.0,1,Class2_Field,4,Central,Medium
CUS302431,65,26.0,0,272750.0,357.0,0,Class2_Field,0,North,Medium
CUS302432,73,37.2,0,591703.0,873.0,1,Class2_Field,10,South,High
CUS302433,64,28.0,1,409321.0,876.0,1,Class2_Field,11,Central,High
CUS302434,57,21.5,0,1805331.0,698.0,0,Class2_Field,8,South,Low
CUS302435,30,28.3,0,322245.0,493.0,2,Class1_Office,12,East,Low
CUS302436,65,26.5,0,573745.0,376.0,0,Class1_Office,7,East,Medium
CUS302437,25,24.7,0,525486.0,406.0,1,Class1_Office,5,Central,Low
CUS302438,70,23.0,1,535077.0,365.0,0,Class2_Field,11,West,High
CUS302439,25,26.2,1,1244000.0,446.0,1,Class1_Office,6,West,Medium
CUS302440,29,24.3,0,816923.0,414.0,2,Class1_Office,7,East,Low
CUS302441,35,24.2,1,578274.0,748.0,3,Class3_Manual,8,North,High
CUS302442,35,27.4,0,857643.0,626.0,1,Class4_Hazardous,4,Central,Low
CUS302443,20,,0,575919.0,795.0,1,Class4_Hazardous,14,South,Low
CUS302444,46,25.3,0,239759.0,330.0,1,Class1_Office,12,South,Low
CUS302445,22,23.8,0,657808.0,558.0,1,Class1_Office,12,North,Low
CUS302446,38,24.1,0,3044903.0,862.0,3,Class4_Hazardous,8,West,Medium
CUS302447,42,28.9,1,887834.0,345.0,1,Class3_Manual,10,East,High
CUS302448,65,26.7,1,310739.0,420.0,1,Class1_Office,0,West,High
CUS302449,69,22.5,0,186369.0,710.0,1,Class2_Field,8,South,Low
CUS302450,29,16.6,0,327554.0,598.0,1,Class1_Office,0,South,Low
CUS302451,26,30.2,0,323618.0,534.0,0,Class3_Manual,5,East,Low
CUS302452,62,21.3,0,606616.0,723.0,0,Class3_Manual,1,West,Low
CUS302453,68,20.4,0,1435310.0,830.0,1,Class2_Field,7,West,Medium
CUS302454,47,28.6,0,342832.0,749.0,3,Class3_Manual,8,South,Medium
CUS302455,37,18.9,1,437470.0,783.0,1,Class1_Office,6,North,Low
CUS302456,56,23.0,1,904930.0,601.0,1,Class3_Manual,8,South,Medium
CUS302457,50,29.7,0,488389.0,385.0,0,Class1_Office,3,South,Low
CUS302458,25,28.0,1,907887.0,366.0,0,Class3_Manual,8,Central,Medium
CUS302459,40,24.2,1,442788.0,542.0,0,Class1_Office,9,South,Medium
CUS302460,70,24.3,1,473100.0,412.0,1,Class1_Office,5,Central,High
CUS302461,49,22.4,0,555645.0,783.0,1,Class1_Office,11,West,Low
CUS302462,40,24.2,1,567900.0,829.0,1,Class2_Field,1,South,Medium
CUS302463,35,24.1,0,224602.0,692.0,1,Class1_Office,4,Central,Low
CUS302464,56,25.7,0,540096.0,322.0,2,Class4_Hazardous,15,East,Medium
CUS302465,22,29.8,0,728983.0,807.0,1,Class1_Office,8,East,Low
CUS302466,68,27.9,1,399759.0,544.0,0,Class3_Manual,0,East,Medium
CUS302467,67,25.5,0,737212.0,381.0,1,Class3_Manual,10,North,Medium
CUS302468,37,23.5,0,871630.0,561.0,0,Class3_Manual,10,Central,Low
CUS302469,45,29.5,0,648481.0,555.0,0,Class4_Hazardous,7,North,Low
CUS302470,59,30.8,1,422698.0,880.0,0,Class2_Field,1,South,High
CUS302471,71,26.1,0,261110.0,416.0,0,Class4_Hazardous,11,North,High
CUS302472,23,28.1,0,802502.0,785.0,1,Class2_Field,7,South,Low
CUS302473,48,15.3,0,883043.0,354.0,0,Class1_Office,4,East,Low
CUS302474,33,23.0,0,1761584.0,737.0,2,Class1_Office,11,North,Low
CUS302475,68,19.6,1,216928.0,691.0,2,Class2_Field,12,East,High
CUS302476,43,26.7,1,1298907.0,591.0,1,Class3_Manual,2,East,High
CUS302477,31,20.7,0,1124112.0,365.0,1,Class1_Office,14,Central,Low
CUS302478,28,39.2,0,642786.0,706.0,4,Class4_Hazardous,15,East,High
CUS302479,36,29.4,0,1095542.0,309.0,0,Class2_Field,8,South,Low
CUS302480,29,27.4,0,596405.0,448.0,1,Class2_Field,10,East,Low
CUS302481,24,23.6,0,623650.0,750.0,2,Class1_Office,15,East,Low
CUS302482,57,24.0,0,293801.0,438.0,1,Class1_Office,4,East,Medium
CUS302483,51,27.1,0,443486.0,528.0,1,Class2_Field,2,East,Medium
CUS302484,63,35.2,0,759895.0,714.0,0,Class1_Office,1,East,Medium
CUS302485,24,29.4,1,519432.0,553.0,1,Class2_Field,7,North,High
CUS302486,65,28.4,1,346663.0,524.0,1,Class3_Manual,9,North,High
CUS302487,45,24.8,0,467273.0,432.0,2,Class1_Office,4,South,Medium
CUS302488,26,17.1,0,548827.0,605.0,1,Class2_Field,9,West,Low
CUS302489,21,24.0,1,1145011.0,665.0,0,Class3_Manual,12,West,Low
CUS302490,52,23.8,0,1057847.0,466.0,1,Class3_Manual,3,North,Low
CUS302491,44,25.0,0,481270.0,498.0,0,Class4_Hazardous,15,West,Low
CUS302492,56,25.6,0,424186.0,383.0,1,Class4_Hazardous,5,East,High
CUS302493,65,26.6,0,872218.0,587.0,2,Class1_Office,12,West,Medium
CUS302494,54,22.4,0,356370.0,566.0,0,Class2_Field,8,Central,Low
CUS302495,20,30.0,0,818650.0,357.0,1,Class2_Field,9,North,Low
CUS302496,35,33.1,0,1199688.0,894.0,2,Class3_Manual,12,North,High
CUS302497,59,24.5,1,1410476.0,849.0,0,Class1_Office,1,West,High
CUS302498,69,26.5,0,331193.0,359.0,1,Class2_Field,14,South,Medium
CUS302499,26,21.1,0,618869.0,311.0,3,Class1_Office,1,South,Low
CUS302500,53,20.7,1,561714.0,606.0,0,Class2_Field,14,West,Medium
CUS302501,27,31.7,0,213598.0,444.0,1,Class4_Hazardous,9,South,Low
CUS302502,20,29.9,0,748423.0,476.0,1,Class1_Office,5,West,Medium
CUS302503,25,26.1,0,534840.0,757.0,1,Class1_Office,14,North,Low
CUS302504,32,27.7,1,482057.0,548.0,1,Class1_Office,14,South,High
CUS302505,70,28.1,1,554834.0,707.0,0,Class2_Field,0,Central,High
CUS302506,50,21.0,0,456487.0,652.0,2,Class2_Field,5,Central,Medium
CUS302507,30,19.6,1,391088.0,463.0,1,Class1_Office,13,Central,Medium
CUS302508,41,18.5,0,886448.0,538.0,0,Class2_Field,2,South,Low
CUS302509,69,27.1,0,530551.0,570.0,0,Class3_Manual,14,East,Low
CUS302510,54,31.4,0,1090217.0,386.0,0,Class3_Manual,3,Central,Medium
CUS302511,70,28.4,0,817022.0,807.0,0,Class1_Office,1,South,Medium
CUS302512,33,22.8,1,843438.0,511.0,1,Class3_Manual,8,South,Medium
CUS302513,40,17.0,1,233423.0,529.0,1,Class2_Field,2,East,Low
CUS302514,46,30.0,0,544592.0,627.0,0,Class2_Field,10,North,Low
CUS302515,25,26.3,0,897750.0,564.0,3,Class1_Office,13,North,Low
CUS302516,55,25.6,0,1186112.0,744.0,1,Class2_Field,6,North,Low
CUS302517,39,27.0,0,557377.0,860.0,1,Class1_Office,15,West,Low
CUS302518,58,22.8,1,280931.0,,0,Class4_Hazardous,12,South,High
CUS302519,37,23.9,0,1243513.0,664.0,2,Class2_Field,10,Central,Medium
CUS302520,26,23.9,0,347359.0,627.0,0,Class2_Field,1,East,Low
CUS302521,18,28.3,0,197522.0,541.0,0,Class1_Office,5,Central,Low
CUS302522,45,22.6,0,560481.0,830.0,0,Class2_Field,14,South,Low
CUS302523,37,24.0,0,524689.0,583.0,2,Class1_Office,8,East,Low
CUS302524,72,23.1,0,1132823.0,891.0,1,Class3_Manual,12,South,Medium
CUS302525,39,22.6,1,1037874.0,404.0,0,Class1_Office,8,North,Medium
CUS302526,32,24.3,0,404024.0,486.0,2,Class4_Hazardous,8,North,Medium
CUS302527,43,26.1,1,295540.0,602.0,0,Class3_Manual,11,West,High
CUS302528,55,28.5,0,450488.0,434.0,0,Class1_Office,2,South,Medium
CUS302529,26,30.5,1,612876.0,410.0,0,Class2_Field,11,Central,Medium
CUS302530,19,38.4,0,810427.0,802.0,0,Class4_Hazardous,12,Central,Medium
CUS302531,37,30.4,0,434464.0,660.0,0,Class3_Manual,4,West,Low
CUS302532,52,29.3,0,824467.0,875.0,2,Class1_Office,13,West,Low
CUS302533,44,25.1,0,381938.0,402.0,1,Class3_Manual,5,South,Low
CUS302534,30,30.4,1,1478326.0,840.0,0,Class1_Office,3,North,Medium
CUS302535,73,33.4,0,664901.0,751.0,0,Class3_Manual,14,West,Medium
CUS302536,52,27.6,1,260117.0,526.0,2,Class1_Office,0,Central,High
CUS302537,68,26.2,0,371688.0,773.0,1,Class2_Field,3,East,Medium
CUS302538,44,28.5,0,346568.0,734.0,1,Class1_Office,1,South,Medium
CUS302539,35,33.5,0,452551.0,876.0,0,Class2_Field,11,Central,Medium
CUS302540,55,22.9,1,277577.0,456.0,1,Class2_Field,4,West,High
CUS302541,65,32.5,0,444475.0,325.0,2,Class1_Office,10,North,High
CUS302542,38,29.3,0,419640.0,654.0,1,Class1_Office,1,Central,Medium
CUS302543,52,23.4,0,653731.0,772.0,0,Class1_Office,11,West,Low
CUS302544,62,24.9,0,422849.0,681.0,2,Class1_Office,15,Central,Medium
CUS302545,23,,0,930247.0,794.0,0,Class1_Office,2,East,Low
CUS302546,25,23.0,0,441189.0,746.0,0,Class1_Office,0,West,Low
CUS302547,53,32.1,0,272246.0,700.0,3,Class2_Field,12,South,Medium
CUS302548,21,29.5,1,135587.0,891.0,0,Class1_Office,2,Central,Medium
CUS302549,50,19.9,0,626584.0,759.0,1,Class2_Field,8,North,Low
CUS302550,35,29.2,1,410023.0,752.0,3,Class1_Office,11,Central,High
CUS302551,27,26.8,1,224432.0,315.0,0,Class3_Manual,6,Central,Medium
CUS302552,70,27.8,0,555986.0,300.0,0,Class1_Office,15,East,High
CUS302553,36,29.3,0,349081.0,810.0,1,Class1_Office,13,Central,Medium
CUS302554,73,27.1,0,1060626.0,569.0,0,Class1_Office,12,North,Medium
CUS302555,58,28.0,1,342539.0,711.0,0,Class4_Hazardous,10,East,High
CUS302556,41,23.3,0,1427718.0,735.0,0,Class1_Office,5,West,Low
CUS302557,52,32.9,1,517012.0,719.0,2,Class2_Field,12,Central,High
CUS302558,19,28.9,0,636801.0,845.0,0,Class4_Hazardous,11,South,Low
CUS302559,36,21.0,1,793132.0,317.0,1,Class4_Hazardous,1,East,High
CUS302560,41,29.1,0,754072.0,401.0,0,Class1_Office,13,South,Low
CUS302561,67,18.2,0,602629.0,850.0,1,Class1_Office,3,West,Medium
CUS302562,53,19.1,0,252257.0,357.0,0,Class3_Manual,8,East,Low
CUS302563,23,32.9,0,2760729.0,520.0,1,Class4_Hazardous,1,North,Medium
CUS302564,71,32.6,1,275080.0,527.0,0,Class3_Manual,15,Central,High
CUS302565,55,25.3,1,265144.0,385.0,1,Class1_Office,10,South,Medium
CUS302566,67,,0,681277.0,706.0,1,Class1_Office,12,North,Medium
CUS302567,32,27.7,0,976029.0,545.0,1,Class3_Manual,7,South,Medium
CUS302568,25,25.4,1,281739.0,676.0,0,Class2_Field,9,South,Low
CUS302569,60,22.3,0,1271345.0,776.0,0,Class1_Office,0,West,Low
CUS302570,63,20.1,0,272000.0,440.0,0,Class2_Field,9,North,Low
CUS302571,22,30.2,0,922427.0,460.0,0,Class2_Field,9,Central,Low
CUS302572,28,24.7,0,666664.0,539.0,0,Class2_Field,0,East,Low
CUS302573,36,18.3,0,2144696.0,883.0,2,Class1_Office,7,North,Low
CUS302574,69,24.8,0,754070.0,722.0,0,Class1_Office,12,South,Low
CUS302575,45,24.8,1,725490.0,568.0,1,Class1_Office,1,North,High
CUS302576,31,37.5,0,664433.0,650.0,0,Class2_Field,7,South,Medium
CUS302577,39,23.8,1,1101870.0,361.0,1,Class2_Field,9,Central,Medium
CUS302578,52,27.1,0,356356.0,762.0,0,Class1_Office,4,East,Low
CUS302579,58,,0,485668.0,439.0,1,Class3_Manual,14,Central,Medium
CUS302580,63,26.3,0,707255.0,368.0,1,Class3_Manual,11,Central,Medium
CUS302581,65,23.9,0,1344308.0,711.0,0,Class2_Field,8,North,Low
CUS302582,43,26.8,1,727815.0,892.0,0,Class2_Field,6,East,Medium
CUS302583,31,22.9,0,260506.0,790.0,1,Class1_Office,2,North,Low
CUS302584,26,29.3,0,920579.0,654.0,0,Class1_Office,6,Central,Low
CUS302585,30,26.1,0,756052.0,649.0,0,Class1_Office,3,South,Low
CUS302586,35,22.6,0,673397.0,300.0,2,Class1_Office,9,Central,Low
CUS302587,58,,0,718721.0,669.0,1,Class1_Office,7,Central,Medium
CUS302588,37,27.7,0,444115.0,730.0,0,Class1_Office,4,South,Low
CUS302589,51,24.4,1,768812.0,555.0,1,Class1_Office,1,Central,Medium
CUS302590,28,31.0,0,250401.0,333.0,1,Class3_Manual,6,East,Medium
CUS302591,56,26.8,0,1110963.0,843.0,1,Class3_Manual,0,Central,Medium
CUS302592,68,29.8,1,2021605.0,419.0,4,Class2_Field,5,West,High
CUS302593,40,22.9,0,1521385.0,821.0,1,Class1_Office,11,South,Low
CUS302594,40,25.3,1,452123.0,685.0,0,Class3_Manual,15,Central,Medium
CUS302595,54,29.3,0,884433.0,660.0,1,Class2_Field,1,Central,Medium
CUS302596,51,25.2,0,1023099.0,492.0,1,Class2_Field,14,East,Medium
CUS302597,72,24.2,0,857526.0,505.0,1,Class3_Manual,10,South,Medium
CUS302598,67,31.0,0,399367.0,815.0,2,Class2_Field,8,South,High
CUS302599,68,31.7,1,450127.0,867.0,0,Class1_Office,12,Central,High
CUS302600,74,,0,337901.0,833.0,1,Class2_Field,8,East,High
CUS302601,52,19.5,1,379792.0,744.0,0,Class1_Office,0,East,Medium
CUS302602,41,31.1,0,1875197.0,715.0,0,Class1_Office,9,South,Low
CUS302603,24,16.9,0,589629.0,759.0,0,Class3_Manual,1,East,Low
CUS302604,72,26.8,0,332655.0,846.0,1,Class1_Office,3,East,High
CUS302605,72,32.7,1,836623.0,488.0,0,Class1_Office,10,South,High
CUS302606,29,23.0,0,1689648.0,328.0,1,Class3_Manual,5,East,Low
CUS302607,55,29.1,0,772592.0,568.0,0,Class1_Office,8,West,Low
CUS302608,30,20.2,1,606916.0,546.0,0,Class1_Office,15,North,Medium
CUS302609,50,24.4,0,123857.0,647.0,0,Class3_Manual,5,South,Low
CUS302610,42,30.3,0,366274.0,591.0,4,Class4_Hazardous,8,East,High
CUS302611,25,26.1,0,721316.0,717.0,2,Class2_Field,8,East,Medium
CUS302612,22,15.0,1,1604653.0,,2,Class3_Manual,3,Central,Medium
CUS302613,74,24.2,0,549160.0,741.0,1,Class3_Manual,14,Central,Medium
CUS302614,52,18.4,0,983489.0,477.0,2,Class3_Manual,10,Central,Medium
CUS302615,54,25.2,0,742798.0,547.0,0,Class3_Manual,8,South,Medium
CUS302616,52,23.0,0,521862.0,463.0,0,Class1_Office,12,Central,Low
CUS302617,48,15.0,0,355177.0,565.0,1,Class3_Manual,5,North,Low
CUS302618,19,22.6,0,609683.0,656.0,0,Class2_Field,9,South,Low
CUS302619,52,21.1,0,2080718.0,591.0,0,Class1_Office,15,East,Low
CUS302620,21,26.8,0,153258.0,579.0,1,Class1_Office,13,West,Low
CUS302621,47,22.6,0,490348.0,645.0,0,Class1_Office,2,North,Low
CUS302622,34,27.2,1,480297.0,781.0,1,Class1_Office,10,North,Medium
CUS302623,56,28.8,0,446905.0,386.0,0,Class1_Office,15,Central,Medium
CUS302624,24,32.7,0,976402.0,582.0,1,Class1_Office,13,South,Low
CUS302625,39,26.9,0,827105.0,334.0,0,Class3_Manual,8,West,Medium
CUS302626,26,28.3,1,546072.0,393.0,0,Class2_Field,1,East,Low
CUS302627,58,25.0,0,554961.0,894.0,2,Class4_Hazardous,1,East,Medium
CUS302628,72,22.0,1,765697.0,751.0,1,Class3_Manual,14,East,High
CUS302629,70,,0,1026086.0,805.0,0,Class1_Office,4,South,Low
CUS302630,58,26.6,0,1375125.0,340.0,2,Class4_Hazardous,14,Central,High
CUS302631,42,26.2,0,585393.0,555.0,1,Class1_Office,15,South,Medium
CUS302632,67,25.7,0,229230.0,594.0,0,Class2_Field,0,Central,Medium
CUS302633,25,24.8,0,983881.0,747.0,1,Class2_Field,1,Central,Medium
CUS302634,68,,0,544566.0,460.0,0,Class2_Field,1,Central,Low
CUS302635,63,25.8,1,919845.0,334.0,0,Class3_Manual,6,East,High
CUS302636,30,22.1,0,2625437.0,681.0,1,Class3_Manual,5,West,Low
CUS302637,50,31.7,0,567347.0,461.0,0,Class2_Field,9,Central,Low
CUS302638,38,27.1,0,532042.0,648.0,3,Class1_Office,8,West,Medium
CUS302639,50,15.0,1,302223.0,860.0,0,Class3_Manual,14,North,Medium
CUS302640,43,31.6,0,1560030.0,472.0,0,Class1_Office,10,West,Medium
CUS302641,39,32.1,0,136308.0,884.0,1,Class1_Office,1,South,Low
CUS302642,32,25.2,1,605066.0,754.0,0,Class3_Manual,1,South,Low
CUS302643,30,24.3,0,975098.0,374.0,1,Class4_Hazardous,11,East,Low
CUS302644,41,31.5,0,526545.0,488.0,0,Class2_Field,10,North,Low
CUS302645,69,31.8,1,270607.0,834.0,0,Class2_Field,2,Central,High
CUS302646,29,18.6,0,259370.0,726.0,0,Class2_Field,8,North,Low
CUS302647,18,29.6,0,488453.0,612.0,1,Class1_Office,10,East,Low
CUS302648,46,31.3,1,831522.0,350.0,0,Class1_Office,10,North,High
CUS302649,20,23.2,0,654858.0,644.0,0,Class1_Office,11,East,Low
CUS302650,73,22.0,0,358526.0,795.0,0,Class1_Office,10,Central,Low
CUS302651,67,28.9,0,1111196.0,,0,Class2_Field,13,North,High
CUS302652,64,35.1,0,1059799.0,849.0,1,Class1_Office,4,East,High
