customer_id,age,annual_income,total_premium,num_policies,tenure_years,region,digital_engagement,claims_ratio,occupation,segment
SEG802377,42,846740.0,47838.0,1,10.5,Central,0.39,0.182,Tailor,Affluent
SEG802378,70,343151.0,14636.0,1,0.5,North,0.56,0.444,Electrician,Mainstream
SEG802379,70,886845.0,25802.0,2,15.9,Central,0.2,0.231,Doctor,Affluent
SEG802380,25,933433.0,14547.0,2,1.0,South,0.5,0.214,Salesperson,Affluent
SEG802381,76,635509.0,18073.0,6,1.2,South,0.21,0.256,Driver,Mainstream
SEG802382,60,378248.0,16325.0,4,4.1,East,0.66,0.035,Tailor,Mainstream
SEG802383,40,655299.0,13352.0,5,3.3,Central,0.14,0.192,Police Officer,Mainstream
SEG802384,32,1006082.0,44622.0,6,5.2,East,0.53,0.346,Carpenter,Affluent
SEG802385,33,325415.0,12105.0,6,3.4,Central,0.82,0.045,Teacher,Mainstream
SEG802386,63,193310.0,8326.0,4,6.0,West,0.18,0.373,Pharmacist,Budget
SEG802387,29,345718.0,19272.0,3,2.8,East,0.81,0.187,Driver,Mainstream
SEG802388,51,830335.0,36010.0,2,1.3,East,0.92,0.221,Chef,Affluent
SEG802389,47,,68812.0,5,2.0,West,0.42,0.307,Doctor,HighNetWorth
SEG802390,48,518354.0,30759.0,6,4.5,East,0.14,0.129,Driver,Affluent
SEG802391,67,305918.0,16881.0,1,15.2,Central,0.26,0.261,Pharmacist,Mainstream
SEG802392,51,320925.0,14361.0,3,1.6,East,0.51,0.127,Driver,Mainstream
SEG802393,76,96599.0,2915.0,2,0.7,South,0.55,0.287,Welder,Budget
SEG802394,35,257459.0,2656.0,2,4.3,West,0.08,0.209,Farmer,Budget
SEG802395,68,298022.0,10243.0,1,10.7,Central,0.18,0.112,Security Guard,Budget
SEG802396,23,847641.0,33815.0,4,1.7,Central,0.58,0.317,Shop Owner,Affluent
SEG802397,58,581585.0,28534.0,6,6.6,East,0.4,0.079,Plumber,Affluent
SEG802398,75,1068318.0,39314.0,3,2.1,South,0.8,0.138,Tailor,HighNetWorth
SEG802399,29,598446.0,20060.0,2,1.0,West,0.49,0.227,Police Officer,Mainstream
SEG802400,62,419743.0,18486.0,6,9.8,South,0.15,0.193,Nurse,Mainstream
SEG802401,79,429299.0,5117.0,2,2.0,South,0.57,0.226,Mechanic,Budget
SEG802402,64,,12854.0,4,4.3,West,0.33,0.209,Electrician,Budget
SEG802403,70,501446.0,13827.0,5,11.8,South,0.98,0.142,Plumber,Mainstream
SEG802404,50,982958.0,52989.0,5,13.3,Central,0.88,0.18,Tailor,HighNetWorth
SEG802405,78,214241.0,4006.0,3,1.4,West,0.32,0.166,Architect,Budget
SEG802406,70,569970.0,26333.0,1,5.7,South,0.74,0.141,Police Officer,Affluent
SEG802407,70,293650.0,6268.0,3,1.1,Central,0.5,0.079,Doctor,Budget
SEG802408,46,329572.0,8857.0,5,0.9,East,0.9,0.236,Nurse,Mainstream
SEG802409,39,,4018.0,6,3.0,East,0.8,0.057,Architect,Budget
SEG802410,50,568550.0,34103.0,3,0.3,West,1.0,0.254,Police Officer,Affluent
SEG802411,28,681283.0,19003.0,1,6.1,North,0.19,0.166,Electrician,Mainstream
SEG802412,66,414996.0,5486.0,4,0.7,East,0.18,0.374,Teacher,Budget
SEG802413,66,516683.0,10716.0,1,7.9,East,0.95,0.108,Mechanic,Mainstream
SEG802414,48,792792.0,17053.0,4,8.5,East,0.53,0.17,Accountant,Affluent
SEG802415,63,1808298.0,69486.0,2,0.5,East,,0.012,Tailor,HighNetWorth
SEG802416,66,537429.0,11332.0,5,15.4,Central,,0.297,Lawyer,Mainstream
SEG802417,21,292037.0,16651.0,3,11.9,North,0.46,0.138,Tailor,Mainstream
SEG802418,30,586519.0,6187.0,4,8.6,North,0.5,0.302,Banker,Mainstream
SEG802419,63,124819.0,3251.0,1,7.0,South,0.55,0.082,Mechanic,Budget
SEG802420,61,547302.0,14852.0,3,1.8,South,0.19,0.136,Teacher,Mainstream
SEG802421,65,269432.0,3007.0,5,5.0,Central,0.45,0.226,Pharmacist,Budget
SEG802422,51,1095115.0,32389.0,2,5.0,North,,0.153,Shop Owner,Affluent
SEG802423,34,448921.0,7973.0,4,14.2,West,0.09,0.319,Architect,Mainstream
SEG802424,26,323322.0,5469.0,2,2.1,North,0.82,0.151,Software Developer,Budget
SEG802425,32,263460.0,3714.0,5,27.7,West,0.82,0.099,Accountant,Budget
SEG802426,55,336496.0,15639.0,6,6.6,Central,0.51,0.43,Architect,Mainstream
SEG802427,79,245184.0,4010.0,6,10.4,East,0.73,0.141,Nurse,Budget
SEG802428,56,300336.0,12268.0,6,3.0,South,0.7,0.054,Civil Servant,Mainstream
SEG802429,39,139346.0,8050.0,2,1.1,West,0.27,0.635,Engineer,Budget
SEG802430,23,1964421.0,32213.0,2,4.4,East,0.47,0.146,Chef,HighNetWorth
SEG802431,41,464332.0,22194.0,5,4.6,West,0.05,0.254,Farmer,Mainstream
SEG802432,73,526780.0,19267.0,4,0.8,Central,0.96,0.159,Nurse,Mainstream
SEG802433,69,277915.0,5518.0,3,7.2,Central,0.66,0.55,Shop Owner,Budget
SEG802434,72,125486.0,3109.0,1,5.3,North,0.97,0.223,Carpenter,Budget
SEG802435,54,157578.0,1675.0,2,11.0,East,,0.377,Shop Owner,Budget
SEG802436,23,287400.0,9883.0,6,2.5,East,0.08,0.417,Banker,Budget
SEG802437,35,381404.0,5330.0,1,1.4,West,0.66,0.175,Carpenter,Budget
SEG802438,34,488103.0,17009.0,6,0.9,South,0.19,0.125,Doctor,Mainstream
SEG802439,35,491072.0,12738.0,1,10.7,West,0.34,0.503,Engineer,Mainstream
SEG802440,38,327382.0,11830.0,3,5.5,East,0.05,0.32,Software Developer,Mainstream
SEG802441,58,213018.0,2463.0,6,14.8,West,0.15,0.203,Accountant,Budget
SEG802442,22,220455.0,4739.0,2,0.7,North,0.33,0.188,Architect,Budget
SEG802443,21,265085.0,10612.0,2,0.8,West,0.97,0.175,Welder,Budget
SEG802444,74,109978.0,6418.0,1,10.2,Central,0.84,0.418,Lawyer,Budget
SEG802445,45,233756.0,11084.0,3,4.9,North,0.26,0.058,Accountant,Budget
SEG802446,37,113949.0,4892.0,3,4.6,Central,0.87,0.098,Electrician,Budget
SEG802447,50,90953.0,3875.0,4,6.2,Central,0.53,0.305,Electrician,Budget
SEG802448,79,905563.0,21729.0,2,5.0,East,0.0,0.177,Security Guard,Affluent
SEG802449,70,1029628.0,53309.0,5,13.9,South,0.1,0.193,Architect,HighNetWorth
SEG802450,37,1151398.0,15452.0,3,3.7,North,0.76,0.19,Banker,Affluent
SEG802451,43,443234.0,12953.0,3,2.3,South,0.62,0.176,Doctor,Mainstream
SEG802452,21,857835.0,19041.0,5,0.6,West,0.55,0.048,Police Officer,Affluent
SEG802453,46,691596.0,26705.0,6,2.3,South,0.79,0.138,Chef,Affluent
SEG802454,70,141557.0,1733.0,1,3.6,North,0.33,0.13,Welder,Budget
SEG802455,43,114024.0,4376.0,5,6.9,South,0.89,0.278,Welder,Budget
SEG802456,40,,23463.0,3,0.5,North,0.86,0.137,Pharmacist,Mainstream
SEG802457,65,286075.0,5922.0,3,1.5,West,0.03,0.219,Carpenter,Budget
SEG802458,48,244164.0,8696.0,2,3.4,West,0.89,0.105,Banker,Budget
SEG802459,49,263953.0,6211.0,4,28.6,West,0.63,0.04,Chef,Budget
SEG802460,46,213893.0,8090.0,3,0.3,North,0.34,0.099,Architect,Budget
SEG802461,69,414601.0,7472.0,2,12.0,Central,0.76,0.262,Pharmacist,Budget
SEG802462,61,843910.0,22322.0,1,4.3,North,0.13,0.415,Doctor,Affluent
SEG802463,77,275739.0,16127.0,5,2.0,East,0.59,0.12,Banker,Mainstream
SEG802464,40,323528.0,17814.0,6,1.2,East,0.06,0.319,Mechanic,Mainstream
SEG802465,72,545318.0,20911.0,2,0.1,South,0.6,0.265,Farmer,Mainstream
SEG802466,63,366479.0,17973.0,4,8.4,North,0.89,0.136,Farmer,Mainstream
SEG802467,74,379324.0,13299.0,2,11.5,Central,0.85,0.415,Architect,Mainstream
SEG802468,73,663322.0,33771.0,1,2.9,West,0.71,0.33,Nurse,Affluent
SEG802469,35,375571.0,18874.0,1,9.0,South,0.06,0.035,Driver,Mainstream
SEG802470,56,375600.0,6574.0,3,23.1,East,0.42,0.299,Salesperson,Mainstream
SEG802471,45,179782.0,5602.0,3,4.6,Central,0.92,0.166,Shop Owner,Budget
SEG802472,77,1043715.0,23942.0,1,7.4,East,0.24,0.154,Software Developer,Affluent
SEG802473,60,285401.0,5475.0,4,16.7,Central,0.14,0.278,Banker,Budget
SEG802474,31,211533.0,5375.0,2,5.5,West,0.77,0.323,Engineer,Budget
SEG802475,31,848409.0,23953.0,3,6.6,Central,0.96,0.257,Architect,Affluent
SEG802476,71,410444.0,13432.0,3,0.7,East,,0.022,Software Developer,Mainstream
SEG802477,66,193373.0,6647.0,3,12.7,East,0.58,0.171,Accountant,Budget
SEG802478,78,227819.0,3583.0,2,9.8,South,0.47,0.416,Doctor,Budget
SEG802479,59,253895.0,4678.0,5,0.4,North,0.29,0.06,Shop Owner,Budget
SEG802480,41,275118.0,9122.0,2,3.6,Central,0.15,0.318,Nurse,Budget
SEG802481,47,149993.0,7695.0,3,6.7,West,0.14,0.159,Pharmacist,Budget
SEG802482,31,116488.0,3294.0,4,5.4,West,0.98,0.066,Salesperson,Budget
SEG802483,76,365979.0,6915.0,5,2.1,West,0.74,0.297,Nurse,Budget
SEG802484,46,569657.0,14657.0,3,7.8,South,0.24,0.204,Driver,Mainstream
SEG802485,32,707306.0,24436.0,3,1.9,Central,0.53,0.197,Plumber,Affluent
SEG802486,77,1858300.0,110998.0,3,31.3,East,0.08,0.33,Doctor,HighNetWorth
SEG802487,34,1072822.0,13152.0,5,10.5,East,0.75,0.158,Tailor,Affluent
SEG802488,25,,7219.0,6,15.3,South,0.74,0.334,Salesperson,Mainstream
SEG802489,45,392050.0,7334.0,6,4.1,Central,0.23,0.095,Architect,Mainstream
SEG802490,68,246958.0,9796.0,5,8.8,Central,0.4,0.05,Welder,Budget
SEG802491,59,229355.0,2393.0,1,2.0,North,0.2,0.107,Nurse,Budget
SEG802492,52,264389.0,7682.0,2,4.3,South,0.02,0.397,Doctor,Budget
SEG802493,58,140303.0,6925.0,3,5.6,Central,0.03,0.13,Salesperson,Budget
SEG802494,34,405076.0,10806.0,2,1.2,East,0.19,0.03,Electrician,Mainstream
SEG802495,68,539570.0,11988.0,2,12.3,West,0.03,0.332,Architect,Mainstream
SEG802496,79,317698.0,10011.0,3,3.0,North,0.34,0.359,Doctor,Budget
SEG802497,36,795034.0,43934.0,5,2.3,North,0.58,0.354,Software Developer,Affluent
SEG802498,67,288690.0,6365.0,1,6.1,Central,0.08,0.281,Police Officer,Budget
SEG802499,79,321331.0,12857.0,1,16.7,West,0.38,0.056,Salesperson,Mainstream
SEG802500,51,1663801.0,29057.0,3,7.8,East,0.61,0.098,Farmer,HighNetWorth
SEG802501,35,601805.0,35797.0,6,3.1,West,0.52,0.082,Driver,Affluent
SEG802502,76,744842.0,8496.0,2,1.3,South,0.44,0.084,Lawyer,Mainstream
SEG802503,75,321094.0,11790.0,5,3.1,North,0.53,0.151,Shop Owner,Mainstream
SEG802504,30,447413.0,8741.0,1,2.4,East,0.58,0.219,Architect,Mainstream
SEG802505,61,468843.0,21424.0,2,1.1,North,0.94,0.204,Shop Owner,Mainstream
SEG802506,40,503898.0,17089.0,4,5.7,South,,0.302,Plumber,Mainstream
SEG802507,72,244939.0,4557.0,1,1.8,Central,0.42,0.092,Chef,Budget
SEG802508,79,1191142.0,16009.0,4,10.2,Central,0.25,0.152,Architect,Affluent
SEG802509,42,395194.0,16825.0,1,7.6,South,0.33,0.118,Teacher,Mainstream
SEG802510,75,,27169.0,5,11.9,South,0.84,0.116,Engineer,Affluent
SEG802511,22,172672.0,8829.0,2,7.8,South,0.89,0.087,Teacher,Budget
SEG802512,23,302803.0,7265.0,6,3.7,East,0.42,0.128,Police Officer,Budget
SEG802513,40,588500.0,34074.0,3,14.0,North,0.39,0.346,Driver,Affluent
SEG802514,33,308207.0,3791.0,3,11.3,East,0.7,0.088,Architect,Budget
SEG802515,63,436361.0,20852.0,1,10.8,East,0.72,0.548,Software Developer,Mainstream
SEG802516,76,380136.0,13427.0,5,7.5,East,0.79,0.187,Accountant,Mainstream
SEG802517,65,363840.0,12235.0,4,11.3,North,0.18,0.196,Civil Servant,Mainstream
SEG802518,24,415603.0,17610.0,4,5.0,South,0.56,0.055,Mechanic,Mainstream
SEG802519,64,986009.0,29461.0,2,3.1,Central,0.71,0.26,Nurse,Affluent
SEG802520,37,415061.0,11251.0,4,1.6,West,0.03,0.049,Doctor,Mainstream
SEG802521,67,301785.0,17153.0,3,2.1,South,0.46,0.313,Accountant,Mainstream
SEG802522,70,191642.0,5061.0,6,7.7,South,0.8,0.216,Plumber,Budget
SEG802523,38,969356.0,15528.0,2,2.0,South,0.88,0.174,Engineer,Affluent
SEG802524,24,280342.0,5176.0,6,5.8,East,0.64,0.373,Driver,Budget
SEG802525,76,461361.0,23206.0,2,5.4,South,0.73,0.203,Shop Owner,Mainstream
SEG802526,51,280499.0,11321.0,1,1.6,South,0.9,0.068,Electrician,Budget
SEG802527,50,826174.0,22523.0,2,0.8,South,0.55,0.208,Tailor,Affluent
SEG802528,22,809312.0,15331.0,1,3.5,West,0.45,0.191,Pharmacist,Mainstream
SEG802529,60,337362.0,19748.0,3,0.2,East,0.42,0.146,Mechanic,Mainstream
SEG802530,65,209313.0,4421.0,6,7.6,North,0.03,0.094,Accountant,Budget
SEG802531,55,642795.0,36473.0,4,5.7,East,0.65,0.308,Farmer,Affluent
SEG802532,67,601038.0,34900.0,6,0.5,East,,0.174,Tailor,Affluent
SEG802533,76,1512093.0,37656.0,6,6.8,West,0.12,0.094,Salesperson,HighNetWorth
SEG802534,34,478286.0,19160.0,2,6.1,South,0.15,0.24,Shop Owner,Mainstream
SEG802535,36,342380.0,15072.0,3,0.6,Central,0.11,0.153,Welder,Mainstream
SEG802536,28,588748.0,6495.0,3,3.9,West,0.75,0.074,Shop Owner,Mainstream
SEG802537,50,1224314.0,57129.0,4,5.5,Central,0.22,0.102,Driver,HighNetWorth
SEG802538,78,493769.0,16594.0,4,0.1,North,0.15,0.222,Welder,Mainstream
SEG802539,35,359695.0,19212.0,4,0.6,West,0.88,0.103,Farmer,Mainstream
SEG802540,58,686151.0,17995.0,5,9.1,North,0.59,0.46,Accountant,Mainstream
SEG802541,78,252438.0,4291.0,6,6.3,North,0.93,0.468,Pharmacist,Budget
SEG802542,58,224603.0,8521.0,5,4.4,Central,0.2,0.211,Nurse,Budget
SEG802543,44,104552.0,1238.0,4,6.2,North,0.45,0.157,Nurse,Budget
SEG802544,74,1116496.0,32329.0,6,4.7,North,,0.21,Engineer,Affluent
SEG802545,73,1029599.0,17534.0,1,19.0,South,0.52,0.039,Engineer,Affluent
SEG802546,42,982521.0,49294.0,5,2.6,South,0.91,0.394,Farmer,HighNetWorth
SEG802547,22,410790.0,16348.0,6,4.5,Central,0.07,0.343,Plumber,Mainstream
SEG802548,42,1275190.0,43332.0,4,11.7,West,0.07,0.03,Electrician,HighNetWorth
SEG802549,56,475250.0,9760.0,2,15.9,West,0.73,0.215,Carpenter,Mainstream
SEG802550,38,427422.0,13614.0,1,1.2,East,0.95,0.264,Lawyer,Mainstream
SEG802551,71,757721.0,16889.0,2,8.8,West,0.8,0.133,Security Guard,Mainstream
SEG802552,77,1515297.0,25325.0,3,2.6,North,0.61,0.135,Mechanic,HighNetWorth
SEG802553,29,688966.0,25199.0,2,2.3,North,0.57,0.171,Farmer,Affluent
SEG802554,63,323510.0,16533.0,1,2.5,South,0.38,0.085,Mechanic,Mainstream
SEG802555,41,940155.0,27315.0,3,2.8,East,0.54,0.37,Lawyer,Affluent
SEG802556,37,109007.0,6109.0,4,7.1,North,0.49,0.194,Carpenter,Budget
SEG802557,61,150964.0,3728.0,5,3.1,West,0.63,0.127,Security Guard,Budget
SEG802558,25,162413.0,1919.0,2,4.9,East,0.15,0.29,Nurse,Budget
SEG802559,24,405291.0,18987.0,1,11.9,West,0.11,0.176,Banker,Mainstream
SEG802560,21,201473.0,5696.0,4,0.2,South,0.81,0.136,Engineer,Budget
SEG802561,68,873147.0,42067.0,6,4.9,Central,0.42,0.445,Security Guard,Affluent
SEG802562,44,463470.0,4898.0,1,3.7,North,0.79,0.071,Civil Servant,Budget
SEG802563,25,130491.0,4134.0,1,7.0,East,0.04,0.299,Electrician,Budget
SEG802564,67,70426.0,1108.0,4,12.7,North,0.44,0.225,Carpenter,Budget
SEG802565,54,241932.0,7090.0,1,3.8,North,0.28,0.636,Banker,Budget
SEG802566,22,638056.0,32042.0,1,4.5,Central,0.38,0.151,Pharmacist,Affluent
SEG802567,34,292006.0,14203.0,1,1.4,East,0.38,0.134,Electrician,Mainstream
SEG802568,78,401601.0,16938.0,1,7.0,Central,0.29,0.475,Salesperson,Mainstream
SEG802569,53,353942.0,12838.0,3,0.4,North,0.58,0.06,Engineer,Mainstream
SEG802570,41,582873.0,32240.0,6,4.2,West,0.9,0.223,Pharmacist,Affluent
SEG802571,45,988499.0,15435.0,4,7.8,Central,0.99,0.356,Nurse,Affluent
SEG802572,60,964269.0,9671.0,1,6.7,Central,0.52,0.078,Security Guard,Affluent
SEG802573,78,330387.0,12661.0,5,9.6,East,0.98,0.083,Electrician,Mainstream
SEG802574,23,628239.0,33995.0,4,4.4,East,0.23,0.167,Police Officer,Affluent
SEG802575,74,414066.0,20711.0,1,1.8,South,0.2,0.246,Shop Owner,Mainstream
SEG802576,23,257330.0,14491.0,1,0.5,West,0.36,0.117,Driver,Budget
SEG802577,38,636604.0,29405.0,6,29.5,South,0.04,0.304,Architect,Affluent
SEG802578,47,388713.0,7998.0,5,1.7,South,0.19,0.277,Farmer,Mainstream
SEG802579,34,542476.0,27993.0,5,35.0,North,0.57,0.134,Tailor,Affluent
SEG802580,63,719649.0,36463.0,5,9.0,North,0.82,0.189,Carpenter,Affluent
SEG802581,36,356904.0,6920.0,4,4.1,East,0.04,0.195,Electrician,Budget
SEG802582,49,428077.0,17954.0,3,7.5,East,0.0,0.193,Teacher,Mainstream
SEG802583,77,416062.0,20565.0,4,5.1,East,0.77,0.216,Electrician,Mainstream
SEG802584,28,,10155.0,1,3.3,North,0.79,0.057,Lawyer,Budget
SEG802585,50,301288.0,4276.0,1,1.9,West,0.68,0.005,Driver,Budget
SEG802586,74,252561.0,2547.0,2,12.8,East,0.35,0.325,Pharmacist,Budget
SEG802587,63,329148.0,15768.0,4,4.8,North,0.15,0.055,Lawyer,Mainstream
SEG802588,70,1036243.0,20585.0,3,2.8,South,0.49,0.082,Salesperson,Affluent
SEG802589,22,1607675.0,69207.0,1,5.5,South,0.83,0.127,Banker,HighNetWorth
SEG802590,69,1135484.0,46505.0,2,17.4,South,0.29,0.271,Teacher,HighNetWorth
SEG802591,74,172648.0,4269.0,2,0.9,South,0.97,0.184,Banker,Budget
SEG802592,47,186051.0,2547.0,6,3.5,Central,0.89,0.048,Welder,Budget
SEG802593,66,691229.0,17255.0,2,9.6,Central,0.01,0.136,Banker,Mainstream
SEG802594,74,477341.0,23788.0,2,11.4,Central,0.86,0.081,Driver,Mainstream
SEG802595,43,2316060.0,115958.0,5,15.7,Central,0.67,0.101,Architect,HighNetWorth
SEG802596,28,439071.0,13110.0,2,10.3,North,0.56,0.378,Accountant,Mainstream
SEG802597,23,1116758.0,21196.0,2,2.0,Central,0.12,0.192,Tailor,Affluent
SEG802598,76,205731.0,3039.0,6,7.2,North,0.96,0.163,Welder,Budget
SEG802599,33,867065.0,21777.0,6,7.8,East,0.93,0.215,Civil Servant,Affluent
SEG802600,77,872229.0,37797.0,4,3.3,Central,0.75,0.422,Pharmacist,Affluent
SEG802601,46,588435.0,26114.0,5,2.0,West,0.66,0.039,Doctor,Affluent
SEG802602,28,918534.0,14486.0,4,6.8,West,0.12,0.047,Lawyer,Affluent
SEG802603,79,362787.0,13559.0,4,1.4,South,0.4,0.084,Pharmacist,Mainstream
SEG802604,72,202513.0,10156.0,4,9.0,Central,0.01,0.252,Farmer,Budget
SEG802605,47,136253.0,4982.0,2,2.5,Central,0.11,0.091,Pharmacist,Budget
SEG802606,53,,21311.0,6,16.6,East,0.12,0.372,Teacher,Affluent
SEG802607,33,377676.0,4344.0,3,15.1,East,0.39,0.156,Software Developer,Budget
SEG802608,69,351306.0,20776.0,3,3.0,West,0.08,0.096,Engineer,Mainstream
SEG802609,64,211983.0,6463.0,6,1.2,West,0.93,0.02,Security Guard,Budget
SEG802610,22,1666244.0,53766.0,1,1.2,Central,0.24,0.105,Driver,HighNetWorth
SEG802611,63,949714.0,13835.0,3,0.2,North,0.98,0.087,Driver,Affluent
SEG802612,24,764086.0,34271.0,6,0.8,Central,0.81,0.33,Driver,Affluent
SEG802613,40,159915.0,5786.0,5,5.3,West,0.15,0.355,Carpenter,Budget
SEG802614,30,,9080.0,5,2.8,South,0.82,0.059,Mechanic,Mainstream
SEG802615,75,250630.0,7050.0,4,9.5,West,0.81,0.05,Farmer,Budget
SEG802616,73,1406140.0,73853.0,2,4.2,Central,0.72,0.333,Doctor,HighNetWorth
SEG802617,57,388254.0,17097.0,1,7.7,West,0.05,0.058,Architect,Mainstream
SEG802618,70,822136.0,23104.0,5,3.1,West,0.71,0.097,Salesperson,Affluent
SEG802619,74,149087.0,4755.0,6,20.1,South,0.84,0.455,Accountant,Budget
SEG802620,72,491315.0,11961.0,6,2.8,Central,,0.423,Shop Owner,Mainstream
SEG802621,23,263036.0,14684.0,3,18.7,Central,0.28,0.339,Banker,Budget
SEG802622,68,197164.0,5557.0,6,0.3,West,0.91,0.124,Architect,Budget
SEG802623,22,134299.0,3246.0,5,2.4,West,0.59,0.072,Civil Servant,Budget
SEG802624,42,151318.0,4071.0,5,2.3,Central,0.71,0.171,Pharmacist,Budget
SEG802625,63,142915.0,8515.0,6,1.2,East,0.4,0.191,Pharmacist,Budget
SEG802626,66,132162.0,4448.0,2,3.5,South,0.32,0.138,Teacher,Budget
SEG802627,68,712447.0,41061.0,2,14.5,South,0.84,0.316,Chef,Affluent
SEG802628,72,136267.0,3816.0,3,25.5,West,0.49,0.237,Electrician,Budget
SEG802629,38,900330.0,11043.0,5,3.3,West,0.82,0.043,Driver,Affluent
SEG802630,56,459989.0,25252.0,5,7.7,North,0.86,0.15,Software Developer,Mainstream
SEG802631,40,1090576.0,53794.0,2,3.9,South,0.3,0.185,Nurse,HighNetWorth
SEG802632,50,139457.0,8098.0,3,6.7,South,0.02,0.481,Plumber,Budget
SEG802633,69,308750.0,8906.0,4,9.0,North,0.18,0.12,Farmer,Budget
SEG802634,34,347864.0,9002.0,4,2.0,East,0.46,0.382,Mechanic,Budget
SEG802635,62,650289.0,18985.0,3,0.8,North,0.07,0.119,Farmer,Mainstream
SEG802636,66,1026173.0,35211.0,6,3.8,East,0.16,0.186,Engineer,Affluent
SEG802637,48,2745807.0,142779.0,5,28.6,North,0.26,0.167,Salesperson,HighNetWorth
SEG802638,49,159773.0,7315.0,5,2.0,West,0.41,0.324,Civil Servant,Budget
SEG802639,58,817409.0,24157.0,4,4.7,East,0.25,0.378,Teacher,Affluent
SEG802640,62,155037.0,3436.0,1,0.3,North,0.84,0.222,Carpenter,Budget
SEG802641,41,969019.0,51634.0,1,2.0,East,0.22,0.363,Salesperson,HighNetWorth
SEG802642,26,,6419.0,3,0.9,East,0.58,0.155,Electrician,Budget
SEG802643,31,859023.0,41925.0,5,8.0,South,0.49,0.12,Mechanic,Affluent
SEG802644,47,665033.0,27019.0,2,4.6,East,0.09,0.254,Tailor,Affluent
SEG802645,73,448204.0,20862.0,3,12.3,Central,0.6,0.383,Driver,Mainstream
SEG802646,59,335637.0,16539.0,3,4.6,North,0.61,0.1,Plumber,Mainstream
SEG802647,21,337448.0,3903.0,1,16.1,West,0.61,0.032,Teacher,Budget
SEG802648,49,388296.0,8348.0,5,12.4,North,0.36,0.21,Carpenter,Mainstream
SEG802649,59,477533.0,16530.0,3,3.7,South,0.83,0.165,Software Developer,Mainstream
SEG802650,46,559216.0,22865.0,4,5.8,East,0.71,0.366,Farmer,Mainstream
SEG802651,73,250094.0,12744.0,6,3.5,Central,0.18,0.13,Tailor,Mainstream
SEG802652,66,593966.0,33176.0,4,3.0,North,0.91,0.199,Doctor,Affluent
SEG802653,78,651174.0,20729.0,3,3.6,South,0.51,0.212,Driver,Mainstream
SEG802654,23,633746.0,11258.0,3,3.8,Central,0.83,0.079,Lawyer,Mainstream
SEG802655,31,993924.0,54708.0,2,4.0,Central,0.37,0.122,Carpenter,HighNetWorth
SEG802656,59,592640.0,15890.0,5,1.9,Central,0.83,0.295,Software Developer,Mainstream
SEG802657,65,462545.0,27053.0,5,5.2,South,0.14,0.109,Banker,Mainstream
SEG802658,22,347920.0,4128.0,3,11.1,West,0.28,0.2,Accountant,Budget
SEG802659,33,1074067.0,11614.0,2,5.8,Central,0.58,0.078,Salesperson,Affluent
SEG802660,71,652869.0,19845.0,5,0.2,East,0.75,0.096,Plumber,Affluent
SEG802661,77,223790.0,11234.0,4,2.8,West,0.62,0.152,Accountant,Budget
SEG802662,78,239613.0,14233.0,2,1.2,East,0.94,0.273,Nurse,Budget
SEG802663,28,140919.0,8328.0,4,0.7,North,0.33,0.185,Banker,Budget
SEG802664,44,190753.0,7897.0,3,8.4,West,0.62,0.144,Carpenter,Budget
SEG802665,79,847769.0,28178.0,6,22.2,East,0.01,0.151,Electrician,Affluent
SEG802666,61,281200.0,13154.0,2,3.0,West,0.75,0.151,Carpenter,Budget
SEG802667,29,194994.0,9707.0,3,10.4,West,0.5,0.2,Doctor,Budget
SEG802668,47,266469.0,2853.0,4,1.1,Central,0.02,0.175,Pharmacist,Budget
SEG802669,66,144763.0,3967.0,3,2.4,South,0.74,0.178,Driver,Budget
SEG802670,38,1346458.0,26255.0,6,0.5,Central,0.78,0.298,Welder,HighNetWorth
SEG802671,21,1586160.0,37414.0,6,24.8,East,0.07,0.103,Chef,HighNetWorth
SEG802672,58,1817663.0,92026.0,1,11.7,North,0.85,0.018,Tailor,HighNetWorth
SEG802673,67,304946.0,7686.0,5,2.5,South,0.07,0.159,Farmer,Budget
SEG802674,74,460431.0,27575.0,5,3.5,Central,0.39,0.28,Carpenter,Mainstream
SEG802675,66,2112495.0,37656.0,3,3.1,East,0.46,0.215,Salesperson,HighNetWorth
SEG802676,51,368091.0,11126.0,6,3.3,South,0.39,0.091,Police Officer,Mainstream
SEG802677,21,434776.0,16605.0,3,13.6,West,0.47,0.267,Lawyer,Mainstream
SEG802678,67,304859.0,10750.0,1,0.1,East,0.3,0.162,Farmer,Budget
SEG802679,34,269552.0,14163.0,4,3.2,West,0.99,0.397,Nurse,Mainstream
SEG802680,53,495380.0,21666.0,3,4.0,West,0.85,0.176,Lawyer,Mainstream
SEG802681,69,163092.0,6716.0,2,2.1,East,0.37,0.028,Salesperson,Budget
SEG802682,46,408802.0,20933.0,5,0.3,East,0.04,0.146,Electrician,Mainstream
SEG802683,75,1058473.0,60991.0,4,0.3,North,0.03,0.142,Security Guard,HighNetWorth
SEG802684,37,726632.0,23162.0,4,5.3,West,0.6,0.359,Teacher,Affluent
SEG802685,26,1565826.0,63035.0,4,0.4,South,0.47,0.023,Tailor,HighNetWorth
SEG802686,40,3121804.0,151024.0,6,2.3,West,0.53,0.085,Shop Owner,HighNetWorth
SEG802687,48,1114096.0,45176.0,1,3.4,South,0.7,0.249,Shop Owner,HighNetWorth
SEG802688,21,553586.0,6354.0,3,0.7,East,0.76,0.104,Plumber,Mainstream
