customer_id,age,annual_income,family_size,num_dependents,owns_home,owns_vehicle,risk_appetite,existing_life_policy,region,recommended_products
PRD602246,45.0,337166.0,1,1,1,0,High,0,North,Life|Health
PRD602247,61.0,347116.0,4,4,1,1,High,0,Central,Auto|Home|Life|Investment
PRD602248,48.0,771154.0,3,2,0,1,High,0,South,Life|Travel|Investment
PRD602249,29.0,1008148.0,2,1,0,1,High,0,West,Home|Health|Travel
PRD602250,31.0,636880.0,1,0,1,1,Medium,1,South,Auto|Home|Health
PRD602251,45.0,622743.0,4,3,1,0,Low,0,Central,Home|Life
PRD602252,27.0,499913.0,1,1,1,0,Medium,1,South,Home
PRD602253,26.0,171650.0,5,3,1,1,Medium,1,Central,Auto|Home|Health
PRD602254,62.0,,2,1,0,0,Low,1,South,Auto
PRD602255,52.0,340111.0,5,4,1,1,Low,0,Central,Auto|Home|Life|Health
PRD602256,70.0,300017.0,2,0,0,1,Low,1,West,Auto
PRD602257,50.0,275946.0,2,2,1,1,Medium,0,East,Home|Health
PRD602258,44.0,2072346.0,5,4,0,1,Medium,0,Central,Life|Health|Travel|Investment
PRD602259,68.0,483231.0,5,3,0,0,Low,0,North,Auto|Travel|Investment
PRD602260,,235256.0,2,1,1,0,Low,0,Central,Auto
PRD602261,26.0,746518.0,4,3,1,1,Medium,0,Central,Health|Investment
PRD602262,43.0,370824.0,2,1,0,1,Medium,1,South,Auto
PRD602263,60.0,503328.0,4,3,1,1,Low,0,North,Auto|Life
PRD602264,38.0,313844.0,3,2,1,0,Medium,0,East,Auto|Life|Health
PRD602265,48.0,227355.0,1,0,1,1,Low,0,East,Auto|Life|Travel
PRD602266,36.0,530683.0,2,1,0,1,Medium,0,East,Auto|Home|Life
PRD602267,53.0,666487.0,5,5,0,1,High,0,East,Home|Life|Health
PRD602268,31.0,436811.0,5,3,1,1,Medium,0,South,Auto|Life|Health
PRD602269,70.0,242949.0,4,3,1,1,High,1,South,Auto|Home|Health|Investment
PRD602270,44.0,,1,0,1,1,Medium,0,South,Auto|Home|Travel
PRD602271,58.0,170671.0,1,0,1,1,Low,0,South,Auto
PRD602272,67.0,228374.0,1,0,0,1,High,0,West,Auto|Investment
PRD602273,28.0,,1,1,1,1,Low,0,South,Auto|Life|Investment
PRD602274,38.0,662526.0,2,1,0,1,Medium,0,East,Auto|Life
PRD602275,,907336.0,5,5,1,0,Low,0,East,Auto|Home|Life|Health
PRD602276,65.0,358869.0,3,2,0,0,Low,0,Central,Life|Investment
PRD602277,33.0,,4,4,1,1,Medium,0,South,Auto|Home|Health
PRD602278,73.0,128143.0,1,0,1,1,Medium,0,East,Health
PRD602279,57.0,356165.0,1,1,1,1,High,1,East,Auto|Home|Travel
PRD602280,48.0,404746.0,4,3,1,0,Low,0,East,Auto|Home|Life|Health
PRD602281,49.0,559980.0,1,0,0,1,Medium,0,West,Life|Travel|Investment
PRD602282,70.0,420594.0,1,0,0,1,Medium,1,Central,Auto|Travel
PRD602283,54.0,551524.0,1,1,1,1,Low,1,East,Auto|Home|Life|Health|Travel|Investment
PRD602284,21.0,1012603.0,3,2,1,0,Medium,1,South,Life|Travel|Investment
PRD602285,22.0,491575.0,1,0,1,1,High,0,West,Home|Life
PRD602286,66.0,1017698.0,3,1,0,1,Medium,0,East,Auto|Home|Life|Travel
PRD602287,,842524.0,2,1,1,1,Medium,0,South,Auto|Home
PRD602288,31.0,362614.0,1,0,1,1,Medium,1,East,Auto|Home|Life|Travel
PRD602289,69.0,748717.0,5,4,1,1,Low,0,West,Auto|Home|Life|Health
PRD602290,38.0,1843895.0,4,2,0,1,Low,0,South,Auto|Home|Life
PRD602291,73.0,751419.0,5,5,0,1,Medium,1,West,Auto|Life|Health
PRD602292,56.0,303717.0,5,5,0,1,Medium,0,South,Auto|Home|Life|Health
PRD602293,59.0,573865.0,1,0,0,1,Low,0,East,Auto|Life|Travel|Investment
PRD602294,36.0,504853.0,4,4,0,0,Medium,0,South,Home|Life|Health|Travel
PRD602295,25.0,495912.0,3,3,1,1,Medium,1,West,Home|Life|Health
PRD602296,61.0,201003.0,1,0,1,0,High,0,South,Home
PRD602297,52.0,224958.0,2,2,0,0,Low,1,Central,Home|Health
PRD602298,26.0,589168.0,3,1,0,1,Low,0,South,Life
PRD602299,27.0,518117.0,2,2,0,1,Medium,0,North,Life
PRD602300,52.0,966939.0,2,1,0,1,Low,0,North,Auto|Home|Life
PRD602301,63.0,365855.0,1,0,1,1,Low,1,Central,Auto|Life
PRD602302,61.0,164167.0,2,1,0,0,High,0,East,Life|Health|Travel
PRD602303,61.0,785966.0,5,5,0,0,High,0,West,Home
PRD602304,56.0,353975.0,5,3,1,1,Low,0,East,Auto|Home|Life|Health|Investment
PRD602305,35.0,296206.0,4,3,0,1,Medium,1,North,Auto|Life|Travel
PRD602306,57.0,357400.0,5,3,1,1,Low,1,Central,Auto|Home|Life|Health|Investment
PRD602307,74.0,579547.0,3,1,1,1,High,0,East,Home|Life
PRD602308,23.0,1357046.0,4,3,1,1,Medium,1,North,Home|Life|Health
PRD602309,39.0,83433.0,3,1,0,1,Low,1,North,Auto
PRD602310,57.0,399086.0,1,0,1,1,Low,0,East,Home|Health|Travel
PRD602311,37.0,1626709.0,1,1,1,1,Medium,0,East,Home|Travel|Investment
PRD602312,30.0,353154.0,1,1,1,1,Low,0,Central,Auto|Life|Health
PRD602313,50.0,389071.0,3,2,1,0,Low,0,West,Auto|Home|Life|Health|Travel
PRD602314,39.0,371136.0,2,2,1,1,Medium,0,West,Auto|Life|Travel
PRD602315,30.0,1287607.0,4,3,0,0,Medium,0,South,Home|Health|Travel|Investment
PRD602316,67.0,470107.0,5,3,1,1,Medium,0,South,Auto|Life
PRD602317,42.0,247933.0,5,4,1,1,Medium,0,South,Auto|Home
PRD602318,27.0,443446.0,3,3,1,0,Medium,1,North,Home|Travel
PRD602319,49.0,953394.0,4,4,1,1,Medium,1,North,Auto|Home|Travel|Investment
PRD602320,48.0,290668.0,3,1,1,1,Medium,1,Central,Life
PRD602321,39.0,848419.0,1,0,0,0,High,1,North,Home|Travel
PRD602322,26.0,486418.0,1,0,1,1,Medium,1,Central,Auto|Home
PRD602323,34.0,313092.0,1,0,1,1,High,0,West,Auto
PRD602324,59.0,342097.0,4,3,0,0,Medium,0,North,Home|Life|Health|Travel
PRD602325,34.0,,2,1,1,1,Low,0,North,Auto|Home|Life
PRD602326,39.0,335519.0,3,2,1,1,Medium,0,West,Auto|Health
PRD602327,34.0,99823.0,2,0,0,1,Medium,0,Central,Auto|Health|Travel
PRD602328,38.0,288645.0,2,2,0,0,Medium,0,Central,Auto|Home|Life
PRD602329,65.0,259297.0,2,2,1,1,Medium,0,South,Auto|Home
PRD602330,67.0,438041.0,3,2,1,0,Medium,0,South,Home|Life|Health|Travel
PRD602331,53.0,375653.0,2,1,1,1,Low,0,East,Auto|Home|Life|Travel
PRD602332,25.0,802928.0,5,3,1,1,Low,0,West,Home|Travel
PRD602333,60.0,238781.0,1,0,1,0,Low,1,North,Auto
PRD602334,68.0,326016.0,4,3,1,0,Medium,0,North,Auto|Home|Life|Health
PRD602335,60.0,311238.0,3,2,0,1,Low,0,East,Life|Health
PRD602336,49.0,789114.0,5,4,1,1,Medium,0,North,Auto|Home|Health
PRD602337,66.0,581139.0,3,3,1,0,Medium,0,Central,Auto|Life|Health|Investment
PRD602338,49.0,609893.0,4,4,1,1,Low,0,South,Auto|Life|Investment
PRD602339,64.0,550535.0,1,0,1,1,Medium,0,West,Auto|Life|Health
PRD602340,30.0,359273.0,3,1,1,1,Low,0,West,Auto|Life|Travel
PRD602341,52.0,209981.0,1,0,1,0,Low,1,South,Home
PRD602342,52.0,274953.0,4,3,1,0,Low,1,South,Home|Life
PRD602343,29.0,798558.0,3,1,1,0,Medium,1,East,Auto|Home|Life|Health|Investment
PRD602344,31.0,418772.0,5,5,1,0,Low,1,Central,Auto|Home
PRD602345,58.0,286643.0,2,1,1,1,High,0,South,Auto|Investment
PRD602346,63.0,569575.0,3,2,0,1,Medium,0,South,Auto|Life|Travel
PRD602347,32.0,821454.0,2,2,1,1,Medium,1,South,Home
PRD602348,63.0,410862.0,3,2,1,1,High,0,East,Auto|Home|Life
PRD602349,38.0,741872.0,5,5,1,1,Medium,0,South,Auto|Life|Investment
PRD602350,24.0,1001941.0,4,3,0,0,Medium,0,West,Auto|Life|Investment
PRD602351,57.0,318419.0,4,2,1,1,Medium,0,South,Auto|Home|Life|Health|Investment
PRD602352,21.0,582150.0,4,3,1,1,High,1,South,Home|Life|Travel
PRD602353,59.0,445532.0,2,0,0,1,Medium,1,East,Home|Health
PRD602354,54.0,455498.0,1,0,1,0,Medium,1,West,Home|Travel
PRD602355,32.0,806295.0,4,4,1,0,Low,0,West,Home|Life|Investment
PRD602356,25.0,294584.0,5,4,0,1,Low,0,Central,Auto|Home|Life|Health
PRD602357,57.0,355081.0,2,2,0,1,Medium,1,East,Auto
PRD602358,65.0,883216.0,1,0,0,1,Low,0,North,Auto|Travel|Investment
PRD602359,29.0,1053827.0,4,4,0,0,Medium,0,South,Home|Life|Investment
PRD602360,,888244.0,3,3,1,1,Low,1,West,Home|Life|Health
PRD602361,25.0,442403.0,1,0,1,0,Medium,0,Central,Home
PRD602362,52.0,597657.0,2,1,1,1,Low,0,West,Home|Life
PRD602363,26.0,1822018.0,5,3,0,0,Medium,0,West,Auto|Life|Health|Investment
PRD602364,48.0,1003188.0,3,3,1,1,Medium,1,North,Auto|Home|Health
PRD602365,51.0,,1,0,1,0,Medium,0,North,Travel|Investment
PRD602366,65.0,926395.0,3,3,1,1,Medium,1,East,Home|Travel|Investment
PRD602367,50.0,183908.0,1,0,1,1,High,0,Central,Home|Health
PRD602368,52.0,571297.0,2,2,0,0,Low,1,North,Travel
PRD602369,25.0,880444.0,3,3,0,1,Medium,1,Central,Life|Health
PRD602370,47.0,534369.0,2,1,1,0,Medium,0,South,Life
PRD602371,37.0,633364.0,4,2,0,0,Medium,0,Central,Home|Life|Health|Investment
PRD602372,24.0,523142.0,3,3,0,1,Low,0,South,Life|Health
PRD602373,62.0,762919.0,2,1,1,1,Low,0,East,Auto|Home|Health
PRD602374,29.0,398354.0,3,3,0,0,Medium,0,East,Health|Investment
PRD602375,64.0,372351.0,5,4,0,1,High,0,Central,Health|Travel
PRD602376,26.0,348211.0,2,1,1,1,Medium,1,West,Investment
PRD602377,48.0,476606.0,5,4,1,0,Medium,0,North,Home|Health|Travel
PRD602378,60.0,228620.0,4,3,0,1,Low,1,South,Auto
PRD602379,59.0,1907189.0,5,5,1,1,High,0,South,Auto|Home|Travel|Investment
PRD602380,,279759.0,4,3,0,1,Low,1,East,Auto
PRD602381,38.0,949413.0,4,2,1,1,Medium,0,Central,Life|Health|Investment
PRD602382,58.0,263183.0,2,1,1,1,High,1,East,Auto|Travel|Investment
PRD602383,26.0,591539.0,4,3,1,1,High,0,Central,Auto|Home|Life
PRD602384,59.0,383712.0,5,3,0,1,Low,0,Central,Auto|Home|Health
PRD602385,54.0,534441.0,2,2,0,1,Medium,0,Central,Auto|Home|Life
PRD602386,,610491.0,5,5,0,1,Low,0,South,Auto|Home|Life|Travel
PRD602387,49.0,376325.0,2,0,1,1,Medium,0,West,Auto|Home|Health|Investment
PRD602388,55.0,1331655.0,1,0,1,0,High,1,North,Auto|Home|Life|Investment
PRD602389,49.0,1126460.0,4,4,1,0,Medium,1,South,Home|Health|Travel|Investment
PRD602390,54.0,362427.0,1,1,1,1,High,1,South,Auto|Life|Travel
PRD602391,58.0,162515.0,3,1,1,0,High,1,Central,Home|Life|Health
PRD602392,32.0,949074.0,1,0,0,1,Low,0,Central,Home|Travel
PRD602393,24.0,273691.0,5,5,0,1,Low,1,Central,Health|Investment
PRD602394,57.0,260617.0,4,4,1,1,Low,0,East,Auto|Home|Life
PRD602395,49.0,239715.0,4,4,1,0,Medium,0,West,Life|Investment
PRD602396,74.0,,1,1,1,1,High,1,East,Auto|Home|Health|Travel|Investment
PRD602397,40.0,697514.0,2,1,0,0,Low,0,North,Auto|Life|Investment
PRD602398,69.0,170371.0,5,3,1,0,Medium,0,Central,Home|Life
PRD602399,53.0,622335.0,1,0,0,0,Medium,0,South,Travel
PRD602400,24.0,1294771.0,3,3,0,1,High,0,West,Auto|Home|Health
PRD602401,35.0,624830.0,4,4,0,1,Medium,0,East,Auto|Life|Investment
PRD602402,29.0,373509.0,4,4,0,1,Low,0,East,Life|Health
PRD602403,28.0,551086.0,3,3,1,0,Medium,0,North,Auto|Home|Life|Travel
PRD602404,54.0,693416.0,1,0,1,1,Low,0,South,Home|Life|Travel|Investment
PRD602405,45.0,360899.0,3,3,0,1,Low,0,Central,Auto|Home|Investment
PRD602406,33.0,729505.0,4,3,0,0,High,0,North,Auto|Life|Travel
PRD602407,71.0,700667.0,1,1,1,1,High,0,West,Auto|Home|Life|Health|Travel|Investment
PRD602408,61.0,365300.0,2,2,0,0,High,0,East,Life|Health|Travel
PRD602409,22.0,698457.0,1,1,1,0,Medium,0,East,Auto|Home|Life|Travel|Investment
PRD602410,32.0,571428.0,4,3,0,1,Medium,0,West,Auto|Life|Health|Travel|Investment
PRD602411,64.0,1323611.0,1,0,1,1,Medium,0,South,Auto|Home|Life|Travel|Investment
PRD602412,21.0,446064.0,3,2,1,0,Low,0,East,Health
PRD602413,45.0,424221.0,3,2,1,1,Low,1,South,Auto|Life
PRD602414,73.0,665076.0,2,0,1,1,Medium,0,South,Investment
PRD602415,69.0,380939.0,4,4,1,1,Low,0,North,Auto
PRD602416,57.0,486675.0,2,0,0,1,Medium,0,East,Auto|Life|Travel|Investment
PRD602417,35.0,970061.0,5,4,0,0,High,1,North,Life|Travel
PRD602418,42.0,178290.0,3,1,1,1,Low,0,South,Home|Life
PRD602419,66.0,281434.0,3,3,1,0,High,0,East,Health
PRD602420,26.0,1068264.0,2,2,1,0,Medium,0,West,Home
PRD602421,30.0,446886.0,2,2,1,0,Low,1,Central,Auto
PRD602422,57.0,,1,0,1,0,Low,1,South,Auto
PRD602423,54.0,254103.0,1,1,0,1,High,0,Central,Auto|Life|Health|Investment
PRD602424,48.0,412315.0,3,2,0,1,Medium,1,West,Auto|Home
PRD602425,33.0,901818.0,1,0,1,0,Low,0,North,Home|Life|Investment
PRD602426,44.0,433978.0,3,1,0,0,Low,0,East,Auto|Life|Health
PRD602427,69.0,230405.0,4,4,1,0,Medium,1,West,Life|Health|Travel
PRD602428,,854131.0,3,1,0,1,Low,0,North,Auto|Life|Health|Travel
PRD602429,71.0,387129.0,1,0,0,1,Medium,1,West,Auto|Travel
PRD602430,35.0,522145.0,5,5,0,0,Low,1,North,Auto|Home|Life
PRD602431,38.0,335431.0,4,2,0,0,Medium,0,Central,Life|Health
PRD602432,74.0,119517.0,4,2,1,1,Low,0,South,Auto|Life|Health|Travel
PRD602433,72.0,722738.0,4,4,1,1,High,0,North,Auto|Home|Life|Travel|Investment
PRD602434,67.0,654345.0,5,5,1,1,Medium,0,South,Auto|Investment
PRD602435,23.0,734581.0,5,4,0,1,Medium,0,West,Life
PRD602436,33.0,574587.0,4,4,1,0,Low,1,South,Life
PRD602437,49.0,386601.0,1,0,1,0,Medium,1,South,Home|Investment
PRD602438,42.0,211660.0,4,3,1,0,Low,0,West,Life|Investment
PRD602439,69.0,623165.0,4,3,0,1,Low,0,West,Auto|Life|Health|Travel|Investment
PRD602440,21.0,251992.0,5,4,0,1,Low,0,South,Auto|Home|Life
PRD602441,22.0,719134.0,4,3,0,0,High,0,South,Home|Life|Health|Travel|Investment
PRD602442,46.0,218370.0,5,3,1,1,Medium,0,South,Auto|Life|Health|Investment
PRD602443,54.0,522313.0,3,3,0,0,Low,1,North,Home
PRD602444,23.0,616116.0,3,1,1,1,High,0,West,Auto|Home|Life
PRD602445,66.0,613949.0,5,5,1,1,Low,0,Central,Auto|Home|Life|Health
PRD602446,64.0,998939.0,5,4,0,1,Low,0,North,Life|Health|Travel|Investment
PRD602447,21.0,188972.0,2,0,1,1,Medium,0,Central,Auto|Home|Life
PRD602448,38.0,497068.0,2,2,0,0,Medium,1,East,Home
PRD602449,63.0,1368767.0,1,1,1,1,High,1,South,Auto|Home|Investment
PRD602450,67.0,781023.0,5,4,1,1,Medium,0,North,Home|Life|Health|Investment
PRD602451,31.0,220421.0,3,2,1,1,Medium,1,East,Auto|Home
PRD602452,63.0,241512.0,5,5,0,1,High,0,Central,Auto|Life|Health
PRD602453,41.0,1562969.0,4,3,0,1,Medium,0,South,Auto|Home|Life|Health|Travel
PRD602454,64.0,203134.0,1,0,1,1,Low,0,North,Travel
PRD602455,67.0,725181.0,1,1,1,0,High,0,Central,Health|Travel
PRD602456,70.0,623806.0,4,4,0,0,High,0,Central,Life|Health|Travel
PRD602457,43.0,542748.0,2,0,0,1,Low,0,West,Auto|Home|Investment
PRD602458,68.0,741908.0,1,0,1,1,Medium,1,South,Home|Travel
PRD602459,42.0,956573.0,2,0,0,1,Low,1,West,Home|Health|Investment
PRD602460,52.0,317836.0,4,2,1,1,Low,0,East,Auto|Life
PRD602461,46.0,236279.0,2,1,0,1,Medium,1,Central,Auto|Life|Health
PRD602462,33.0,802122.0,2,2,0,0,Medium,0,South,Life|Investment
PRD602463,70.0,258309.0,1,0,0,1,Low,1,Central,Auto
PRD602464,74.0,481476.0,4,2,0,1,Low,0,West,Auto|Home|Health|Investment
PRD602465,68.0,273379.0,1,0,0,1,Medium,1,North,Health
PRD602466,28.0,449569.0,5,3,0,1,Medium,1,South,Auto|Life|Travel
PRD602467,49.0,491893.0,2,0,0,1,Medium,0,East,Auto|Home|Health|Investment
PRD602468,28.0,490162.0,2,0,1,0,Medium,0,East,Life|Health|Travel|Investment
PRD602469,31.0,942288.0,5,5,1,0,Medium,0,South,Home|Life
PRD602470,35.0,343568.0,5,3,0,0,High,1,Central,Home|Health|Travel
PRD602471,60.0,95065.0,3,3,1,0,Low,0,West,Life|Investment
PRD602472,70.0,541843.0,4,4,0,1,Medium,0,South,Auto|Home|Life
PRD602473,39.0,188862.0,5,5,1,1,Medium,0,South,Auto|Home|Life|Health
PRD602474,72.0,430390.0,5,5,0,1,Low,0,West,Auto|Health
PRD602475,40.0,148270.0,2,0,0,1,Medium,1,South,Auto|Health
PRD602476,73.0,565968.0,3,2,0,1,Low,1,West,Auto|Health|Travel|Investment
PRD602477,,864963.0,5,5,0,0,Medium,0,Central,Life
PRD602478,53.0,251220.0,4,4,0,1,Low,0,West,Life|Health|Investment
PRD602479,56.0,1084169.0,4,2,1,1,Medium,1,East,Auto|Investment
PRD602480,37.0,211465.0,4,3,1,1,Medium,0,North,Home|Life|Health|Travel
PRD602481,58.0,1691499.0,2,1,0,0,Low,1,East,Auto|Home|Travel|Investment
PRD602482,37.0,766630.0,4,2,1,0,Low,0,North,Auto|Life|Investment
PRD602483,56.0,503808.0,3,3,0,1,High,0,North,Life
PRD602484,47.0,958722.0,4,2,0,1,Low,1,East,Auto|Life|Health|Investment
PRD602485,23.0,211267.0,4,3,1,1,High,0,West,Auto|Life
PRD602486,55.0,168363.0,3,1,0,1,Low,0,East,Auto|Life|Health
PRD602487,59.0,601552.0,3,2,0,1,Low,1,Central,Auto|Investment
PRD602488,74.0,958468.0,5,5,1,1,Low,0,West,Auto|Home|Health
PRD602489,36.0,586403.0,4,2,1,1,Medium,0,South,Auto|Home|Life|Investment
PRD602490,39.0,152814.0,1,0,0,1,High,0,Central,Auto|Life|Travel|Investment
PRD602491,58.0,567024.0,1,1,1,1,Low,1,East,Auto|Home|Health
PRD602492,44.0,1323807.0,2,0,1,1,Low,0,North,Auto|Home|Travel|Investment
PRD602493,51.0,552681.0,2,2,0,1,Medium,0,West,Life
PRD602494,56.0,475945.0,3,3,0,1,Medium,0,West,Auto|Home|Life|Health|Travel|Investment
PRD602495,58.0,789400.0,1,0,0,1,Medium,1,North,Auto|Health
PRD602496,49.0,637428.0,5,3,0,1,Low,0,South,Life
PRD602497,62.0,218918.0,4,2,0,1,Medium,0,South,Auto|Home|Life|Health|Investment
PRD602498,61.0,831347.0,3,3,0,1,Low,1,East,Auto|Home|Health|Investment
PRD602499,64.0,449483.0,3,2,1,1,Medium,0,West,Auto|Life|Health|Travel
PRD602500,,769579.0,3,1,0,0,Medium,1,East,Auto|Home|Travel|Investment
PRD602501,,596222.0,1,0,1,1,High,0,West,Home|Travel
PRD602502,22.0,169144.0,4,2,0,1,Medium,0,West,Auto|Life
PRD602503,25.0,583835.0,4,4,1,1,Low,0,North,Auto|Home
PRD602504,48.0,549581.0,2,1,0,0,High,1,West,Home
PRD602505,43.0,240022.0,1,0,1,1,Low,1,Central,Life
PRD602506,44.0,571844.0,4,4,1,1,Low,0,North,Home|Life|Travel
PRD602507,23.0,,5,5,0,1,Medium,0,East,Home|Life
PRD602508,31.0,389677.0,4,2,0,1,Low,0,Central,Life|Health
PRD602509,57.0,1816857.0,2,2,0,1,High,0,South,Auto|Home|Life|Investment
PRD602510,44.0,262180.0,5,5,1,1,Low,0,South,Auto|Life|Investment
PRD602511,51.0,413278.0,4,2,0,1,High,1,Central,Auto|Life|Travel
PRD602512,46.0,655703.0,3,3,0,0,Medium,0,South,Home
PRD602513,43.0,,1,0,1,1,Medium,0,South,Auto|Home|Life|Health|Travel
PRD602514,23.0,,3,3,1,1,Medium,1,West,Health
PRD602515,61.0,198880.0,4,4,1,1,High,0,East,Auto|Investment
PRD602516,59.0,446318.0,2,1,0,1,Medium,0,Central,Life|Health
PRD602517,70.0,503934.0,2,2,1,1,Low,1,South,Home|Investment
PRD602518,71.0,265251.0,5,5,1,1,Low,1,West,Auto|Home|Health
PRD602519,73.0,1062953.0,2,0,1,1,Low,0,West,Home
PRD602520,57.0,250732.0,2,0,0,1,Medium,1,East,Life|Investment
PRD602521,43.0,834286.0,5,3,1,1,Medium,1,North,Home|Life
PRD602522,61.0,371111.0,5,3,0,0,Low,0,East,Auto|Health|Investment
PRD602523,,1704027.0,3,2,1,0,Low,1,West,Auto|Home|Investment
PRD602524,42.0,1632538.0,3,2,1,1,Medium,1,Central,Auto|Home|Health
PRD602525,35.0,575308.0,2,2,1,1,Low,0,Central,Home
PRD602526,42.0,684625.0,5,5,0,1,High,0,East,Life|Health
PRD602527,61.0,222984.0,3,1,0,1,High,0,North,Auto
PRD602528,65.0,292000.0,2,0,1,1,Low,0,South,Auto|Home|Health|Travel|Investment
PRD602529,65.0,213477.0,5,5,1,0,Medium,0,West,Life|Health|Travel
PRD602530,53.0,541835.0,5,5,1,1,High,0,South,Home|Life|Health
PRD602531,68.0,347589.0,5,3,1,1,Low,0,North,Home|Health|Travel
PRD602532,55.0,466205.0,5,3,0,1,High,0,East,Life|Health|Travel
PRD602533,68.0,528075.0,1,0,1,1,Low,0,North,Home|Life|Health|Investment
PRD602534,28.0,299418.0,5,5,1,1,High,0,West,Auto|Life|Health
PRD602535,63.0,430744.0,1,1,1,1,Low,0,West,Auto|Home|Life|Investment
PRD602536,50.0,510567.0,1,0,0,1,Medium,0,North,Auto|Home
PRD602537,24.0,150866.0,2,2,0,1,Low,1,East,Auto|Health
PRD602538,26.0,277233.0,1,0,0,1,High,0,West,Life
PRD602539,42.0,797573.0,1,0,0,1,Medium,1,South,Home|Health
PRD602540,61.0,1140706.0,3,3,1,0,Low,0,East,Auto|Investment
PRD602541,56.0,318644.0,1,0,0,1,Low,0,South,Health|Travel
PRD602542,68.0,349462.0,5,4,1,1,Medium,0,Central,Auto|Home|Health|Investment
PRD602543,60.0,216962.0,3,3,1,1,High,0,South,Auto|Life|Investment
PRD602544,59.0,707575.0,3,2,1,1,High,0,Central,Life|Health
PRD602545,40.0,174340.0,5,3,0,0,Medium,1,South,Life
PRD602546,35.0,1659035.0,1,0,1,1,Low,0,North,Auto|Home|Life
PRD602547,47.0,732213.0,5,5,0,1,Low,1,West,Auto|Life|Travel|Investment
PRD602548,50.0,543786.0,2,0,0,1,High,0,Central,Auto|Health|Investment
PRD602549,51.0,,2,2,0,0,Medium,1,East,Life
PRD602550,44.0,611317.0,4,3,0,1,Low,0,East,Auto|Life|Health|Travel
PRD602551,56.0,832983.0,3,2,1,1,High,0,East,Auto|Home|Life|Health|Investment
PRD602552,42.0,580568.0,3,3,1,1,Low,1,South,Auto|Home|Life|Health
PRD602553,22.0,304389.0,2,0,1,0,Medium,0,South,Home|Life
PRD602554,,,5,4,1,1,Medium,0,Central,Auto|Travel|Investment
PRD602555,47.0,289151.0,4,4,1,1,Low,1,North,Auto|Investment
PRD602556,23.0,273640.0,2,0,1,0,Medium,0,North,Home|Travel|Investment
PRD602557,29.0,696931.0,3,1,1,1,Low,0,East,Auto|Life|Health|Travel|Investment
PRD602558,38.0,388800.0,3,1,0,0,Low,0,East,Life
PRD602559,52.0,627918.0,5,3,0,0,Medium,1,Central,Auto|Life|Investment
PRD602560,66.0,287281.0,4,2,1,0,Medium,0,North,Home|Health
PRD602561,59.0,362891.0,4,4,1,0,Low,0,West,Auto|Life|Travel|Investment
PRD602562,26.0,446686.0,1,1,1,0,Medium,0,West,Health
PRD602563,71.0,351470.0,3,2,1,1,Low,0,East,Life|Health
PRD602564,27.0,294142.0,4,2,0,1,Medium,0,East,Auto|Health
PRD602565,52.0,290036.0,3,2,1,1,Medium,0,South,Auto|Home|Travel|Investment
PRD602566,55.0,310544.0,4,2,1,1,Medium,0,North,Auto|Home|Life
PRD602567,74.0,,2,1,1,0,High,0,Central,Home|Health|Travel|Investment
PRD602568,71.0,881946.0,5,5,1,1,High,0,South,Home|Life
PRD602569,37.0,1232671.0,5,3,1,0,Medium,0,South,Home|Health|Travel
PRD602570,68.0,241903.0,5,4,0,0,Low,0,South,Auto|Life|Health
PRD602571,64.0,284667.0,2,1,0,1,Medium,0,West,Auto|Home|Life|Investment
PRD602572,67.0,,1,0,0,1,Low,0,South,Auto
PRD602573,28.0,2375265.0,1,1,1,1,Low,0,South,Auto|Home
PRD602574,26.0,337734.0,2,1,0,0,Medium,1,West,Auto|Home|Life
PRD602575,47.0,107082.0,3,3,1,1,High,1,South,Auto|Home|Life|Health
PRD602576,,377193.0,2,1,1,1,Medium,1,East,Auto|Life
PRD602577,,667556.0,3,2,1,0,Medium,1,East,Home|Investment
PRD602578,48.0,594040.0,2,0,0,1,Medium,0,North,Home|Investment
PRD602579,40.0,437672.0,3,2,0,1,High,0,North,Life|Travel
PRD602580,35.0,994211.0,1,1,1,1,Low,0,West,Auto|Home|Travel|Investment
PRD602581,65.0,220744.0,5,5,1,1,Medium,1,Central,Auto
PRD602582,25.0,402474.0,1,0,0,1,High,1,East,Auto
PRD602583,49.0,503610.0,1,0,1,1,High,0,Central,Auto|Home|Life|Travel|Investment
PRD602584,,393739.0,3,1,1,1,Medium,0,South,Auto|Home|Life
PRD602585,25.0,556406.0,5,5,0,0,Medium,0,South,Auto|Home|Life
PRD602586,60.0,332505.0,4,4,0,0,High,0,West,Life
PRD602587,33.0,,2,0,0,1,Medium,0,West,Home|Investment
PRD602588,51.0,755732.0,4,2,0,1,High,0,East,Auto|Home|Life|Travel
PRD602589,71.0,769528.0,4,3,1,1,Low,0,East,Auto|Home|Life|Health|Investment
PRD602590,31.0,742744.0,4,2,0,1,Low,1,South,Auto|Life
PRD602591,26.0,487798.0,3,2,0,1,High,0,North,Auto|Life|Health|Travel|Investment
PRD602592,61.0,296120.0,1,0,1,1,Medium,0,North,Home|Travel
PRD602593,38.0,671915.0,3,3,1,1,Low,0,North,Travel
PRD602594,60.0,889307.0,4,2,0,0,Medium,0,North,Life|Investment
PRD602595,69.0,229447.0,4,4,1,0,Low,0,West,Home|Life|Health
PRD602596,45.0,463690.0,2,2,1,1,High,0,Central,Auto|Home|Life|Health
